iteration,p_upstream_kinematic,p_outlet_kinematic,p_step_kinematic,static_pressure_delta_pa,total_pressure_drop_pa,p_step_abs_pa
363,-2691.16,-1.66705,-2911.4,-3294.628864,751.1449907,97758.535
364,-2690.02,-1.82768,-2910.27,-3293.035592,752.4255048,97759.91925
365,-2688.85,-1.93685,-2909.09,-3291.468609,754.168361,97761.36475
366,-2687.67,-2.0018,-2907.92,-3289.943545,756.3143508,97762.798
367,-2686.5,-2.02926,-2906.75,-3288.476657,758.8035955,97764.23125
368,-2685.36,-2.02392,-2905.61,-3287.086698,761.5736998,97765.62775
369,-2684.26,-1.98969,-2904.51,-3285.78113,764.5735653,97766.97525
370,-2683.2,-1.93178,-2903.45,-3284.55357,767.765958,97768.27375
371,-2682.22,-1.85582,-2902.47,-3283.44612,771.0760088,97769.47425
372,-2681.24,-1.7636,-2901.48,-3282.35859,774.5603713,97770.687
373,-2680.28,-1.65809,-2900.53,-3281.31184,778.1546979,97771.85075
374,-2679.37,-1.54186,-2899.62,-3280.339472,781.8035683,97772.9655
375,-2678.51,-1.41696,-2898.76,-3279.438974,785.4661092,97774.019
376,-2677.71,-1.28509,-2897.96,-3278.620515,789.1104248,97774.999
377,-2676.98,-1.14764,-2897.23,-3277.894641,792.6934838,97775.89325
378,-2676.3,-1.00576,-2896.55,-3277.235444,796.2303395,97776.72625
379,-2675.67,-0.860465,-2895.92,-3276.64168,799.6898259,97777.498
380,-2675.1,-0.712667,-2895.36,-3276.124483,803.0500158,97778.184
381,-2674.58,-0.563172,-2894.84,-3275.670614,806.3025889,97778.821
382,-2674.11,-0.412698,-2894.36,-3275.279195,809.4376741,97779.409
383,-2673.69,-0.261915,-2893.94,-3274.949404,812.445358,97779.9235
384,-2673.31,-0.111471,-2893.57,-3274.668198,815.317191,97780.37675
385,-2672.98,0.0380204,-2893.24,-3274.447075,818.041745,97780.781
386,-2672.7,0.185986,-2892.96,-3274.285333,820.6090257,97781.124
387,-2672.47,0.331912,-2892.72,-3274.182342,823.0089761,97781.418
388,-2672.27,0.475311,-2892.53,-3274.113006,825.2560156,97781.65075
389,-2672.13,0.61554,-2892.38,-3274.113286,827.3250321,97781.8345
390,-2672.03,0.751629,-2892.29,-3274.157496,829.2095194,97781.94475
391,-2671.97,0.885501,-2892.22,-3274.247989,830.9287293,97782.0305
392,-2671.95,1.0139,-2892.21,-3274.380778,832.4759754,97782.04275
393,-2671.98,1.13634,-2892.23,-3274.567517,833.8396841,97782.01825
394,-2672.04,1.25198,-2892.29,-3274.782676,835.0347106,97781.94475
395,-2672.13,1.36107,-2892.38,-3275.026561,836.0608237,97781.8345
396,-2672.24,1.46423,-2892.5,-3275.287682,836.9403297,97781.6875
397,-2672.39,1.55774,-2892.65,-3275.585982,837.642599,97781.50375
398,-2672.55,1.64411,-2892.8,-3275.887785,838.2121089,97781.32
399,-2672.7,1.72206,-2892.96,-3276.167024,838.6749741,97781.124
400,-2672.85,1.79332,-2893.1,-3276.438067,839.0168676,97780.9525
401,-2673.03,1.8554,-2893.29,-3276.734615,839.2041245,97780.71975
402,-2673.24,1.90876,-2893.5,-3277.057231,839.2469549,97780.4625
403,-2673.44,1.95353,-2893.7,-3277.357074,839.2049662,97780.2175
404,-2673.67,1.9892,-2893.92,-3277.68252,839.0190582,97779.948
405,-2673.9,2.01629,-2894.16,-3277.997455,838.7468441,97779.654
406,-2674.14,2.03491,-2894.4,-3278.314265,838.3652073,97779.36
407,-2674.38,2.04551,-2894.63,-3278.62125,837.9180821,97779.07825
408,-2674.6,2.04858,-2894.86,-3278.894511,837.4186315,97778.7965
409,-2674.82,2.04462,-2895.08,-3279.15916,836.8524902,97778.527
410,-2675.02,2.03407,-2895.28,-3279.391236,836.2543656,97778.282
411,-2675.22,2.01746,-2895.48,-3279.615888,835.5991114,97778.037
412,-2675.41,1.9957,-2895.67,-3279.821983,834.9193547,97777.80425
413,-2675.56,1.96983,-2895.82,-3279.974042,834.2505753,97777.6205
414,-2675.74,1.93783,-2896,-3280.155342,833.5095016,97777.4
415,-2675.91,1.90224,-2896.17,-3280.319994,832.7742659,97777.19175
416,-2676.06,1.86387,-2896.32,-3280.456741,832.0346392,97777.008
417,-2676.2,1.82342,-2896.46,-3280.57869,831.2990151,97776.8365
418,-2676.32,1.78141,-2896.57,-3280.674227,830.5897631,97776.70175
419,-2676.42,1.73828,-2896.67,-3280.743893,829.9063539,97776.57925
420,-2676.5,1.69447,-2896.76,-3280.788226,829.2590082,97776.469
421,-2676.58,1.65003,-2896.83,-3280.831787,828.6124238,97776.38325
422,-2676.64,1.60596,-2896.89,-3280.851301,828.0221382,97776.30975
423,-2676.68,1.56239,-2896.94,-3280.846928,827.4665007,97776.2485
424,-2676.72,1.5196,-2896.97,-3280.84351,826.9421815,97776.21175
425,-2676.73,1.4782,-2896.99,-3280.805045,826.4744405,97776.18725
426,-2676.74,1.43858,-2897,-3280.768761,826.0368113,97776.175
427,-2676.74,1.40087,-2896.99,-3280.722566,825.6413928,97776.18725
428,-2676.72,1.36525,-2896.98,-3280.654431,825.3109769,97776.1995
429,-2676.7,1.33189,-2896.96,-3280.589065,824.9993505,97776.224
430,-2676.67,1.30079,-2896.93,-3280.514218,824.7510348,97776.26075
431,-2676.63,1.27206,-2896.89,-3280.430024,824.5336323,97776.30975
432,-2676.59,1.24597,-2896.84,-3280.349063,824.3668324,97776.371
433,-2676.54,1.22235,-2896.79,-3280.258879,824.2308273,97776.43225
434,-2676.49,1.20116,-2896.74,-3280.171671,824.1349283,97776.4935
435,-2676.43,1.18239,-2896.69,-3280.075178,824.0806419,97776.55475
436,-2676.37,1.16607,-2896.63,-3279.981686,824.0664369,97776.62825
437,-2676.31,1.15209,-2896.56,-3279.89106,824.070932,97776.714
438,-2676.24,1.14058,-2896.5,-3279.791211,824.1277298,97776.7875
439,-2676.17,1.13128,-2896.43,-3279.694068,824.203382,97776.87325
440,-2676.1,1.1242,-2896.36,-3279.599645,824.3086296,97776.959
441,-2676.03,1.11924,-2896.28,-3279.507819,824.4328343,97777.057
442,-2675.96,1.11623,-2896.21,-3279.418382,824.5762003,97777.14275
443,-2675.89,1.11502,-2896.14,-3279.33115,824.7496644,97777.2285
444,-2675.82,1.11547,-2896.07,-3279.245951,824.9318796,97777.31425
445,-2675.75,1.11745,-2896.01,-3279.162626,825.133758,97777.38775
446,-2675.69,1.12085,-2895.95,-3279.093291,825.3324229,97777.46125
447,-2675.63,1.12551,-2895.89,-3279.0255,825.5403168,97777.53475
448,-2675.58,1.13098,-2895.84,-3278.970951,825.7564933,97777.596
449,-2675.52,1.13808,-2895.78,-3278.906148,825.9829309,97777.6695
450,-2675.46,1.1461,-2895.72,-3278.842472,826.2190025,97777.743
451,-2675.41,1.15487,-2895.67,-3278.791966,826.4526629,97777.80425
452,-2675.36,1.16425,-2895.62,-3278.742206,826.6855746,97777.8655
453,-2675.32,1.17414,-2895.58,-3278.705322,826.9056077,97777.9145
454,-2675.28,1.18448,-2895.54,-3278.668988,827.1250831,97777.9635
455,-2675.25,1.19517,-2895.51,-3278.645333,827.3318714,97778.00025
456,-2675.22,1.20615,-2895.48,-3278.622034,827.5382939,97778.037
457,-2675.19,1.21731,-2895.45,-3278.598955,827.7444834,97778.07375
458,-2675.17,1.22855,-2895.43,-3278.588224,827.9275572,97778.09825
459,-2675.15,1.23977,-2895.41,-3278.577468,828.1106404,97778.12275
460,-2675.13,1.25087,-2895.39,-3278.566566,828.2831005,97778.14725
461,-2675.12,1.26176,-2895.37,-3278.567656,828.4435514,97778.17175
462,-2675.1,1.27247,-2895.36,-3278.556276,828.6057016,97778.184
463,-2675.1,1.28282,-2895.36,-3278.568955,828.7330216,97778.184
464,-2675.09,1.29274,-2895.35,-3278.568857,828.8623469,97778.19625
465,-2675.09,1.3022,-2895.35,-3278.580445,828.9692146,97778.19625
466,-2675.1,1.31117,-2895.35,-3278.603683,829.0644146,97778.19625
467,-2675.1,1.31959,-2895.36,-3278.613998,829.1510144,97778.184
468,-2675.11,1.32748,-2895.37,-3278.635913,829.2259961,97778.17175
469,-2675.12,1.33477,-2895.37,-3278.657093,829.2801899,97778.17175
470,-2675.13,1.34147,-2895.39,-3278.677551,829.3350899,97778.14725
471,-2675.14,1.34759,-2895.4,-3278.697298,829.3799319,97778.135
472,-2675.15,1.35311,-2895.41,-3278.71631,829.4147404,97778.12275
473,-2675.16,1.35796,-2895.42,-3278.734501,829.4396029,97778.1105
474,-2675.17,1.36219,-2895.43,-3278.751933,829.4544582,97778.09825
475,-2675.19,1.3659,-2895.45,-3278.780978,829.4576873,97778.07375
476,-2675.2,1.36899,-2895.46,-3278.797013,829.463161,97778.0615
477,-2675.22,1.37144,-2895.48,-3278.824514,829.4464049,97778.037
478,-2675.24,1.37331,-2895.5,-3278.851305,829.4195962,97778.0125
479,-2675.26,1.37462,-2895.51,-3278.87741,829.393464,97778.00025
480,-2675.27,1.3754,-2895.53,-3278.890615,829.3694695,97777.97575
481,-2675.29,1.37569,-2895.55,-3278.91547,829.323065,97777.95125
482,-2675.31,1.37554,-2895.56,-3278.939787,829.2771926,97777.939
483,-2675.32,1.37497,-2895.58,-3278.951338,829.2440784,97777.9145
484,-2675.33,1.37407,-2895.59,-3278.962486,829.2006109,97777.90225
485,-2675.35,1.37279,-2895.6,-3278.985418,829.1453543,97777.89
486,-2675.36,1.37115,-2895.62,-3278.995659,829.1027851,97777.8655
487,-2675.37,1.36914,-2895.63,-3279.005446,829.0499142,97777.85325
488,-2675.39,1.36691,-2895.64,-3279.027215,828.9958129,97777.841
489,-2675.4,1.36452,-2895.66,-3279.036537,828.943404,97777.8165
490,-2675.41,1.362,-2895.67,-3279.0457,828.8911538,97777.80425
491,-2675.42,1.35938,-2895.68,-3279.054741,828.8390262,97777.792
492,-2675.43,1.35666,-2895.69,-3279.063658,828.7870218,97777.77975
493,-2675.44,1.35385,-2895.69,-3279.072466,828.735129,97777.77975
494,-2675.44,1.35098,-2895.7,-3279.068951,828.6955615,97777.7675
495,-2675.45,1.34807,-2895.71,-3279.077636,828.643795,97777.75525
496,-2675.45,1.34514,-2895.71,-3279.074046,828.6043058,97777.75525
497,-2675.46,1.34219,-2895.71,-3279.082683,828.5525944,97777.75525
498,-2675.46,1.33929,-2895.72,-3279.07913,828.523828,97777.743
499,-2675.46,1.33648,-2895.72,-3279.075688,828.4949552,97777.743
500,-2675.46,1.33376,-2895.72,-3279.072356,828.465976,97777.743
501,-2675.46,1.33118,-2895.72,-3279.069196,828.4368291,97777.743
502,-2675.46,1.32875,-2895.72,-3279.066219,828.407503,97777.743
503,-2675.46,1.32648,-2895.72,-3279.063438,828.3779847,97777.743
504,-2675.46,1.32434,-2895.72,-3279.060817,828.359065,97777.743
505,-2675.45,1.32237,-2895.71,-3279.046153,828.3521914,97777.75525
506,-2675.45,1.32059,-2895.71,-3279.043973,828.3328392,97777.75525
507,-2675.45,1.31883,-2895.71,-3279.041817,828.3242199,97777.75525
508,-2675.45,1.31726,-2895.71,-3279.039893,828.3153721,97777.75525
509,-2675.45,1.31586,-2895.7,-3279.038179,828.3063198,97777.7675
510,-2675.44,1.31476,-2895.7,-3279.024581,828.3091539,97777.7675
511,-2675.44,1.31372,-2895.69,-3279.023307,828.2996681,97777.77975
512,-2675.43,1.31285,-2895.69,-3279.009991,828.3129809,97777.77975
513,-2675.43,1.31213,-2895.68,-3279.009109,828.3031095,97777.792
514,-2675.42,1.31155,-2895.68,-3278.996149,828.3160733,97777.792
515,-2675.42,1.3111,-2895.67,-3278.995598,828.3166305,97777.80425
516,-2675.41,1.31079,-2895.67,-3278.982968,828.340022,97777.80425
517,-2675.41,1.31062,-2895.67,-3278.98276,828.3402409,97777.80425
518,-2675.4,1.31062,-2895.66,-3278.97051,828.3525039,97777.8165
519,-2675.4,1.31071,-2895.66,-3278.97062,828.3631614,97777.8165
520,-2675.4,1.31091,-2895.65,-3278.970865,828.3736858,97777.82875
521,-2675.39,1.31113,-2895.65,-3278.958884,828.396437,97777.82875
522,-2675.39,1.31154,-2895.65,-3278.959387,828.4067067,97777.82875
523,-2675.38,1.31209,-2895.64,-3278.94781,828.4290556,97777.841
524,-2675.38,1.31264,-2895.64,-3278.948484,828.4391548,97777.841
525,-2675.38,1.31325,-2895.64,-3278.949231,828.4491812,97777.841
526,-2675.37,1.31389,-2895.63,-3278.937765,828.4714211,97777.85325
527,-2675.37,1.31455,-2895.63,-3278.938574,828.4813866,97777.85325
528,-2675.37,1.31523,-2895.63,-3278.939407,828.4913275,97777.85325
529,-2675.37,1.31594,-2895.62,-3278.940276,828.5012309,97777.8655
530,-2675.36,1.31667,-2895.62,-3278.928921,828.5233599,97777.8655
531,-2675.36,1.31742,-2895.62,-3278.92984,828.5332133,97777.8655
532,-2675.36,1.31819,-2895.62,-3278.930783,828.5537952,97777.8655
533,-2675.36,1.31897,-2895.62,-3278.931738,828.5636105,97777.8655
534,-2675.36,1.31975,-2895.62,-3278.932694,828.5734251,97777.8655
535,-2675.36,1.32052,-2895.62,-3278.933637,828.583251,97777.8655
536,-2675.36,1.32129,-2895.61,-3278.93458,828.5823227,97777.87775
537,-2675.36,1.32204,-2895.61,-3278.935499,828.5921707,97777.87775
538,-2675.36,1.32275,-2895.61,-3278.936369,828.6020671,97777.87775
539,-2675.36,1.32343,-2895.61,-3278.937202,828.6119985,97777.87775
540,-2675.36,1.32405,-2895.61,-3278.937961,828.6220028,97777.87775
541,-2675.36,1.32461,-2895.62,-3278.938647,828.6213261,97777.8655
542,-2675.36,1.32511,-2895.62,-3278.93926,828.6314747,97777.8655
543,-2675.36,1.32556,-2895.62,-3278.939811,828.6309304,97777.8655
544,-2675.36,1.32598,-2895.62,-3278.940326,828.641175,97777.8655
545,-2675.36,1.32638,-2895.62,-3278.940816,828.6406896,97777.8655
546,-2675.36,1.32673,-2895.62,-3278.941244,828.6402648,97777.8655
547,-2675.36,1.32706,-2895.62,-3278.941649,828.6506163,97777.8655
548,-2675.36,1.32738,-2895.62,-3278.942041,828.6502263,97777.8655
549,-2675.36,1.32766,-2895.62,-3278.942384,828.6498843,97777.8655
550,-2675.36,1.32787,-2895.62,-3278.942641,828.6496271,97777.8655
551,-2675.37,1.32803,-2895.62,-3278.955087,828.6371804,97777.8655
552,-2675.37,1.32814,-2895.63,-3278.955222,828.6370443,97777.85325
553,-2675.37,1.32822,-2895.63,-3278.955319,828.6369444,97777.85325
554,-2675.37,1.32826,-2895.63,-3278.955368,828.6368927,97777.85325
555,-2675.37,1.32829,-2895.63,-3278.955405,828.636853,97777.85325
556,-2675.37,1.3283,-2895.63,-3278.955418,828.6368371,97777.85325
557,-2675.37,1.32828,-2895.63,-3278.955393,828.6261042,97777.85325
558,-2675.37,1.32824,-2895.63,-3278.955344,828.6261488,97777.85325
559,-2675.38,1.32816,-2895.63,-3278.967496,828.6139919,97777.85325
560,-2675.38,1.32802,-2895.63,-3278.967325,828.6141584,97777.85325
561,-2675.38,1.32785,-2895.64,-3278.967116,828.6036085,97777.841
562,-2675.38,1.32766,-2895.64,-3278.966884,828.6038357,97777.841
563,-2675.38,1.32747,-2895.64,-3278.966651,828.6040631,97777.841
564,-2675.38,1.32727,-2895.64,-3278.966406,828.6043028,97777.841
565,-2675.38,1.32709,-2895.64,-3278.966185,828.5937649,97777.841
566,-2675.38,1.32691,-2895.64,-3278.965965,828.5939801,97777.841
567,-2675.38,1.32673,-2895.64,-3278.965744,828.5941952,97777.841
568,-2675.38,1.32654,-2895.64,-3278.965512,828.5836699,97777.841
569,-2675.38,1.32635,-2895.64,-3278.965279,828.5838976,97777.841
570,-2675.38,1.32615,-2895.64,-3278.965034,828.584138,97777.841
571,-2675.38,1.32594,-2895.64,-3278.964777,828.5843909,97777.841
572,-2675.38,1.32574,-2895.64,-3278.964532,828.5738785,97777.841
573,-2675.38,1.32553,-2895.64,-3278.964274,828.5741317,97777.841
574,-2675.38,1.32533,-2895.64,-3278.964029,828.5743731,97777.841
575,-2675.38,1.32513,-2895.64,-3278.963784,828.5746148,97777.841
576,-2675.38,1.32494,-2895.64,-3278.963552,828.5748445,97777.841
577,-2675.38,1.3248,-2895.64,-3278.96338,828.5642602,97777.841
578,-2675.38,1.32463,-2895.64,-3278.963172,828.5644658,97777.841
579,-2675.38,1.32449,-2895.64,-3278.963,828.5646353,97777.841
580,-2675.38,1.32434,-2895.64,-3278.962817,828.5648174,97777.841
581,-2675.38,1.32426,-2895.64,-3278.962719,828.5649137,97777.841
582,-2675.38,1.32412,-2895.64,-3278.962547,828.5650842,97777.841
583,-2675.38,1.32399,-2895.64,-3278.962388,828.5652425,97777.841
584,-2675.38,1.3239,-2895.64,-3278.962278,828.5653521,97777.841
585,-2675.38,1.32386,-2895.64,-3278.962229,828.5654007,97777.841
586,-2675.38,1.32385,-2895.64,-3278.962216,828.5546595,97777.841
587,-2675.38,1.32384,-2895.64,-3278.962204,828.5546717,97777.841
588,-2675.38,1.32381,-2895.64,-3278.962167,828.5547085,97777.841
589,-2675.38,1.32377,-2895.64,-3278.962118,828.5547578,97777.841
590,-2675.38,1.32373,-2895.64,-3278.962069,828.5548075,97777.841
591,-2675.38,1.32369,-2895.64,-3278.96202,828.5548571,97777.841
592,-2675.38,1.32367,-2895.64,-3278.961996,828.5656355,97777.841
593,-2675.38,1.32367,-2895.64,-3278.961996,828.5656362,97777.841
594,-2675.38,1.32369,-2895.64,-3278.96202,828.5656126,97777.841
595,-2675.38,1.32372,-2895.64,-3278.962057,828.5655769,97777.841
596,-2675.38,1.32374,-2895.64,-3278.962082,828.5655534,97777.841
597,-2675.38,1.32374,-2895.64,-3278.962082,828.5655544,97777.841
598,-2675.38,1.32377,-2895.64,-3278.962118,828.565519,97777.841
599,-2675.38,1.3238,-2895.64,-3278.962155,828.5654832,97777.841
600,-2675.38,1.32384,-2895.64,-3278.962204,828.5654355,97777.841
601,-2675.38,1.32389,-2895.64,-3278.962265,828.5653756,97777.841
602,-2675.38,1.32389,-2895.64,-3278.962265,828.5653766,97777.841
603,-2675.38,1.32395,-2895.64,-3278.962339,828.5653044,97777.841
604,-2675.38,1.32402,-2895.64,-3278.962425,828.56522,97777.841
605,-2675.38,1.32402,-2895.64,-3278.962425,828.565221,97777.841
606,-2675.38,1.3241,-2895.64,-3278.962522,828.5651243,97777.841
607,-2675.38,1.32417,-2895.64,-3278.962608,828.5650396,97777.841
608,-2675.38,1.32417,-2895.64,-3278.962608,828.5650409,97777.841
609,-2675.38,1.32425,-2895.64,-3278.962706,828.5649439,97777.841
610,-2675.38,1.32432,-2895.64,-3278.962792,828.5756123,97777.841
611,-2675.38,1.32432,-2895.64,-3278.962792,828.5756133,97777.841
612,-2675.38,1.32438,-2895.64,-3278.962866,828.5755405,97777.841
613,-2675.38,1.32438,-2895.64,-3278.962866,828.5755415,97777.841
614,-2675.38,1.32446,-2895.64,-3278.962964,828.5754441,97777.841
615,-2675.38,1.32446,-2895.64,-3278.962964,828.5754448,97777.841
616,-2675.38,1.32455,-2895.64,-3278.963074,828.5753355,97777.841
617,-2675.38,1.32463,-2895.64,-3278.963172,828.5752379,97777.841
618,-2675.38,1.32463,-2895.64,-3278.963172,828.5752385,97777.841
619,-2675.38,1.32463,-2895.64,-3278.963172,828.5752389,97777.841
620,-2675.38,1.32471,-2895.64,-3278.96327,828.5751415,97777.841
621,-2675.38,1.32471,-2895.64,-3278.96327,828.5751419,97777.841
622,-2675.38,1.32478,-2895.64,-3278.963356,828.5750564,97777.841
623,-2675.38,1.32478,-2895.64,-3278.963356,828.5750568,97777.841
624,-2675.38,1.32478,-2895.64,-3278.963356,828.5750568,97777.841
625,-2675.38,1.32481,-2895.64,-3278.963392,828.5750204,97777.841
626,-2675.38,1.32481,-2895.64,-3278.963392,828.5750204,97777.841
627,-2675.38,1.32481,-2895.64,-3278.963392,828.5750204,97777.841
628,-2675.38,1.32481,-2895.64,-3278.963392,828.5750204,97777.841
629,-2675.38,1.32481,-2895.64,-3278.963392,828.5750204,97777.841
630,-2675.38,1.32481,-2895.64,-3278.963392,828.5750204,97777.841
631,-2675.38,1.32481,-2895.64,-3278.963392,828.57502,97777.841
632,-2675.38,1.32484,-2895.64,-3278.963429,828.5749833,97777.841
633,-2675.38,1.32484,-2895.64,-3278.963429,828.5749833,97777.841
634,-2675.38,1.32484,-2895.64,-3278.963429,828.5749829,97777.841
635,-2675.38,1.32484,-2895.64,-3278.963429,828.5749826,97777.841
636,-2675.38,1.32484,-2895.64,-3278.963429,828.5749826,97777.841
637,-2675.38,1.32484,-2895.64,-3278.963429,828.5749823,97777.841
638,-2675.38,1.32484,-2895.64,-3278.963429,828.5749823,97777.841
639,-2675.38,1.32484,-2895.64,-3278.963429,828.574982,97777.841
640,-2675.38,1.32484,-2895.64,-3278.963429,828.574982,97777.841
641,-2675.38,1.32484,-2895.64,-3278.963429,828.5749816,97777.841
642,-2675.38,1.32481,-2895.64,-3278.963392,828.5750184,97777.841
643,-2675.38,1.32481,-2895.64,-3278.963392,828.575018,97777.841
644,-2675.38,1.32481,-2895.64,-3278.963392,828.575018,97777.841
645,-2675.38,1.32481,-2895.64,-3278.963392,828.575018,97777.841
646,-2675.38,1.32481,-2895.64,-3278.963392,828.5750177,97777.841
647,-2675.38,1.32481,-2895.64,-3278.963392,828.5750177,97777.841
648,-2675.38,1.32481,-2895.64,-3278.963392,828.5750177,97777.841
649,-2675.38,1.32481,-2895.64,-3278.963392,828.5750177,97777.841
650,-2675.38,1.32481,-2895.64,-3278.963392,828.5750177,97777.841
651,-2675.38,1.32481,-2895.64,-3278.963392,828.5750174,97777.841
652,-2675.38,1.32481,-2895.64,-3278.963392,828.5750174,97777.841
653,-2675.38,1.32473,-2895.64,-3278.963294,828.5751154,97777.841
654,-2675.38,1.32473,-2895.64,-3278.963294,828.5751154,97777.841
655,-2675.38,1.32473,-2895.64,-3278.963294,828.575115,97777.841
656,-2675.38,1.32473,-2895.64,-3278.963294,828.575115,97777.841
657,-2675.38,1.32473,-2895.64,-3278.963294,828.575115,97777.841
658,-2675.38,1.32473,-2895.64,-3278.963294,828.5751147,97777.841
659,-2675.38,1.32473,-2895.64,-3278.963294,828.5751147,97777.841
660,-2675.38,1.32473,-2895.64,-3278.963294,828.5751147,97777.841
661,-2675.38,1.32473,-2895.64,-3278.963294,828.5751147,97777.841
662,-2675.38,1.32473,-2895.64,-3278.963294,828.5751144,97777.841
663,-2675.38,1.32469,-2895.64,-3278.963245,828.5751634,97777.841
664,-2675.38,1.32469,-2895.64,-3278.963245,828.5751631,97777.841
665,-2675.38,1.32469,-2895.64,-3278.963245,828.5751631,97777.841
666,-2675.38,1.32469,-2895.64,-3278.963245,828.5751631,97777.841
667,-2675.38,1.32469,-2895.64,-3278.963245,828.5751627,97777.841
668,-2675.38,1.32469,-2895.64,-3278.963245,828.5751627,97777.841
669,-2675.38,1.32469,-2895.64,-3278.963245,828.5751624,97777.841
670,-2675.38,1.32469,-2895.64,-3278.963245,828.5751624,97777.841
671,-2675.38,1.32469,-2895.64,-3278.963245,828.5751624,97777.841
672,-2675.38,1.32469,-2895.64,-3278.963245,828.5751621,97777.841
673,-2675.38,1.32466,-2895.64,-3278.963209,828.5751988,97777.841
