iteration,p_upstream_kinematic,p_outlet_kinematic,p_step_kinematic,static_pressure_delta_pa,total_pressure_drop_pa,p_step_abs_pa
367,-2701.49,1.47989,-2905.91,-3311.138115,898.4433513,97765.26025
368,-2701.49,1.47921,-2905.91,-3311.137282,898.4335231,97765.26025
369,-2701.48,1.47857,-2905.91,-3311.124248,898.4358996,97765.26025
370,-2701.48,1.47799,-2905.91,-3311.123538,898.4365937,97765.26025
371,-2701.48,1.47748,-2905.91,-3311.122913,898.4372064,97765.26025
372,-2701.48,1.47704,-2905.9,-3311.122374,898.4483745,97765.2725
373,-2701.47,1.47669,-2905.9,-3311.109695,898.4716863,97765.2725
374,-2701.47,1.47642,-2905.9,-3311.109365,898.4826544,97765.2725
375,-2701.47,1.47624,-2905.89,-3311.109144,898.4935157,97765.28475
376,-2701.46,1.47614,-2905.89,-3311.096772,898.5271693,97765.28475
377,-2701.46,1.47612,-2905.89,-3311.096747,898.5378412,97765.28475
378,-2701.46,1.47618,-2905.88,-3311.096821,898.5590542,97765.297
379,-2701.46,1.47632,-2905.88,-3311.096992,898.5801715,97765.297
380,-2701.45,1.47653,-2905.88,-3311.084999,898.6028174,97765.297
381,-2701.45,1.4768,-2905.88,-3311.08533,898.623778,97765.297
382,-2701.45,1.4771,-2905.87,-3311.085698,898.6340652,97765.30925
383,-2701.45,1.47743,-2905.87,-3311.086102,898.6549529,97765.30925
384,-2701.45,1.47777,-2905.87,-3311.086518,898.6651908,97765.30925
385,-2701.45,1.47812,-2905.87,-3311.086947,898.6754157,97765.30925
386,-2701.45,1.47848,-2905.87,-3311.087388,898.6856272,97765.30925
387,-2701.45,1.47883,-2905.87,-3311.087817,898.6958495,97765.30925
388,-2701.45,1.47916,-2905.87,-3311.088221,898.695458,97765.30925
389,-2701.45,1.47952,-2905.87,-3311.088662,898.7056645,97765.30925
390,-2701.45,1.47985,-2905.88,-3311.089066,898.7052687,97765.297
391,-2701.45,1.48013,-2905.88,-3311.089409,898.7049322,97765.297
392,-2701.45,1.48036,-2905.88,-3311.089691,898.6940183,97765.297
393,-2701.45,1.48055,-2905.88,-3311.089924,898.6937875,97765.297
394,-2701.46,1.48069,-2905.88,-3311.102345,898.6707296,97765.297
395,-2701.46,1.48079,-2905.88,-3311.102468,898.6706051,97765.297
396,-2701.46,1.48081,-2905.88,-3311.102492,898.6599406,97765.297
397,-2701.46,1.48079,-2905.89,-3311.102468,898.6493231,97765.28475
398,-2701.46,1.48074,-2905.89,-3311.102407,898.6387414,97765.28475
399,-2701.46,1.48067,-2905.89,-3311.102321,898.6388197,97765.28475
400,-2701.46,1.48057,-2905.89,-3311.102198,898.6282972,97765.28475
401,-2701.47,1.48045,-2905.89,-3311.114301,898.6055486,97765.28475
402,-2701.47,1.48031,-2905.89,-3311.11413,898.5950742,97765.28475
403,-2701.47,1.48015,-2905.89,-3311.113934,898.5846239,97765.28475
404,-2701.47,1.47999,-2905.89,-3311.113738,898.5848107,97765.28475
405,-2701.47,1.47982,-2905.89,-3311.113529,898.5743737,97765.28475
406,-2701.47,1.47964,-2905.89,-3311.113309,898.574586,97765.28475
407,-2701.47,1.47946,-2905.89,-3311.113089,898.5641621,97765.28475
408,-2701.47,1.47929,-2905.89,-3311.11288,898.5643639,97765.28475
409,-2701.47,1.47914,-2905.89,-3311.112696,898.5645421,97765.28475
410,-2701.47,1.47899,-2905.89,-3311.112513,898.5647209,97765.28475
411,-2701.47,1.47886,-2905.89,-3311.112354,898.5648769,97765.28475
412,-2701.46,1.47875,-2905.89,-3311.099969,898.5772591,97765.28475
413,-2701.46,1.47867,-2905.89,-3311.099871,898.5773557,97765.28475
414,-2701.46,1.4786,-2905.89,-3311.099785,898.5774415,97765.28475
415,-2701.46,1.47856,-2905.89,-3311.099736,898.588128,97765.28475
416,-2701.46,1.47853,-2905.89,-3311.099699,898.5881664,97765.28475
417,-2701.46,1.47848,-2905.89,-3311.099638,898.5882302,97765.28475
418,-2701.46,1.47847,-2905.89,-3311.099626,898.5988826,97765.28475
419,-2701.46,1.4785,-2905.88,-3311.099663,898.5988494,97765.297
420,-2701.46,1.47855,-2905.88,-3311.099724,898.6094293,97765.297
421,-2701.46,1.47862,-2905.88,-3311.099809,898.6093481,97765.297
422,-2701.46,1.4787,-2905.88,-3311.099908,898.6198915,97765.297
423,-2701.46,1.47879,-2905.88,-3311.100018,898.6197861,97765.297
424,-2701.46,1.47888,-2905.88,-3311.100128,898.6196804,97765.297
425,-2701.46,1.47897,-2905.88,-3311.100238,898.6302112,97765.297
426,-2701.46,1.47907,-2905.88,-3311.100361,898.630093,97765.297
427,-2701.46,1.47917,-2905.88,-3311.100483,898.6299744,97765.297
428,-2701.46,1.47926,-2905.88,-3311.100594,898.6298674,97765.297
429,-2701.46,1.47935,-2905.88,-3311.100704,898.6297601,97765.297
430,-2701.46,1.47942,-2905.88,-3311.10079,898.6296766,97765.297
431,-2701.46,1.47949,-2905.88,-3311.100875,898.6295928,97765.297
432,-2701.46,1.47955,-2905.88,-3311.100949,898.6295206,97765.297
433,-2701.46,1.4796,-2905.88,-3311.10101,898.62946,97765.297
434,-2701.46,1.47963,-2905.88,-3311.101047,898.6294233,97765.297
435,-2701.46,1.47966,-2905.89,-3311.101084,898.6293862,97765.28475
436,-2701.46,1.47968,-2905.89,-3311.101108,898.629361,97765.28475
437,-2701.46,1.47968,-2905.89,-3311.101108,898.6293597,97765.28475
438,-2701.46,1.47968,-2905.89,-3311.101108,898.6187216,97765.28475
439,-2701.46,1.47966,-2905.89,-3311.101084,898.6187442,97765.28475
440,-2701.46,1.47964,-2905.89,-3311.101059,898.6187667,97765.28475
441,-2701.46,1.47961,-2905.89,-3311.101022,898.6188012,97765.28475
442,-2701.46,1.47958,-2905.89,-3311.100986,898.6081988,97765.28475
443,-2701.46,1.47954,-2905.89,-3311.100936,898.6082452,97765.28475
444,-2701.46,1.47949,-2905.89,-3311.100875,898.6083042,97765.28475
445,-2701.46,1.47945,-2905.89,-3311.100826,898.6083509,97765.28475
446,-2701.46,1.47939,-2905.89,-3311.100753,898.6084221,97765.28475
447,-2701.46,1.47934,-2905.89,-3311.100692,898.6084814,97765.28475
448,-2701.46,1.47929,-2905.89,-3311.10063,898.608541,97765.28475
449,-2701.46,1.47925,-2905.89,-3311.100581,898.6085884,97765.28475
450,-2701.46,1.47921,-2905.89,-3311.100532,898.6086361,97765.28475
451,-2701.46,1.47918,-2905.89,-3311.100495,898.6086719,97765.28475
452,-2701.46,1.47915,-2905.89,-3311.100459,898.608708,97765.28475
453,-2701.46,1.47913,-2905.89,-3311.100434,898.6087321,97765.28475
454,-2701.46,1.47911,-2905.89,-3311.10041,898.6087563,97765.28475
455,-2701.46,1.4791,-2905.89,-3311.100398,898.6087689,97765.28475
456,-2701.46,1.4791,-2905.89,-3311.100398,898.6087692,97765.28475
457,-2701.46,1.4791,-2905.89,-3311.100398,898.6087695,97765.28475
458,-2701.46,1.4791,-2905.89,-3311.100398,898.6087705,97765.28475
459,-2701.46,1.47911,-2905.89,-3311.10041,898.6087593,97765.28475
460,-2701.46,1.47912,-2905.89,-3311.100422,898.608748,97765.28475
461,-2701.46,1.47913,-2905.89,-3311.100434,898.608737,97765.28475
462,-2701.46,1.47915,-2905.89,-3311.100459,898.6087135,97765.28475
463,-2701.46,1.47916,-2905.89,-3311.100471,898.6193394,97765.28475
464,-2701.46,1.47919,-2905.89,-3311.100508,898.6193039,97765.28475
465,-2701.46,1.47921,-2905.89,-3311.100532,898.6192807,97765.28475
466,-2701.46,1.47923,-2905.89,-3311.100557,898.6192572,97765.28475
467,-2701.46,1.47926,-2905.89,-3311.100594,898.6192215,97765.28475
468,-2701.46,1.47928,-2905.89,-3311.100618,898.6191979,97765.28475
469,-2701.46,1.47931,-2905.89,-3311.100655,898.6191622,97765.28475
470,-2701.46,1.47933,-2905.89,-3311.100679,898.6191383,97765.28475
471,-2701.46,1.47934,-2905.89,-3311.100692,898.6191264,97765.28475
472,-2701.46,1.47936,-2905.89,-3311.100716,898.6191025,97765.28475
473,-2701.46,1.47937,-2905.89,-3311.100728,898.6190903,97765.28475
474,-2701.46,1.47937,-2905.89,-3311.100728,898.6190906,97765.28475
475,-2701.46,1.47938,-2905.89,-3311.100741,898.619078,97765.28475
476,-2701.46,1.47939,-2905.89,-3311.100753,898.6190658,97765.28475
477,-2701.46,1.4794,-2905.89,-3311.100765,898.6190532,97765.28475
478,-2701.46,1.4794,-2905.89,-3311.100765,898.6190529,97765.28475
479,-2701.46,1.4794,-2905.89,-3311.100765,898.6190526,97765.28475
480,-2701.46,1.47939,-2905.89,-3311.100753,898.6190642,97765.28475
481,-2701.46,1.47937,-2905.89,-3311.100728,898.6190883,97765.28475
482,-2701.46,1.47936,-2905.89,-3311.100716,898.6190999,97765.28475
483,-2701.46,1.47935,-2905.89,-3311.100704,898.6084747,97765.28475
484,-2701.46,1.47933,-2905.89,-3311.100679,898.6084989,97765.28475
485,-2701.46,1.47932,-2905.89,-3311.100667,898.6085105,97765.28475
486,-2701.46,1.47931,-2905.89,-3311.100655,898.6085221,97765.28475
487,-2701.46,1.4793,-2905.89,-3311.100643,898.608534,97765.28475
488,-2701.46,1.47929,-2905.89,-3311.10063,898.6085456,97765.28475
489,-2701.46,1.47927,-2905.89,-3311.100606,898.6085698,97765.28475
490,-2701.46,1.47926,-2905.89,-3311.100594,898.6085817,97765.28475
491,-2701.46,1.47924,-2905.89,-3311.100569,898.6086059,97765.28475
492,-2701.46,1.47923,-2905.89,-3311.100557,898.6086178,97765.28475
493,-2701.46,1.47922,-2905.89,-3311.100545,898.6086297,97765.28475
494,-2701.46,1.47922,-2905.89,-3311.100545,898.6086297,97765.28475
495,-2701.46,1.47921,-2905.89,-3311.100532,898.6086416,97765.28475
496,-2701.46,1.47921,-2905.89,-3311.100532,898.6086416,97765.28475
497,-2701.46,1.47921,-2905.89,-3311.100532,898.6086416,97765.28475
498,-2701.46,1.47921,-2905.89,-3311.100532,898.608642,97765.28475
499,-2701.46,1.47921,-2905.89,-3311.100532,898.608642,97765.28475
500,-2701.46,1.47921,-2905.89,-3311.100532,898.608642,97765.28475
501,-2701.46,1.47921,-2905.89,-3311.100532,898.6086423,97765.28475
502,-2701.46,1.47921,-2905.89,-3311.100532,898.6086426,97765.28475
503,-2701.46,1.47921,-2905.89,-3311.100532,898.608643,97765.28475
504,-2701.46,1.47922,-2905.89,-3311.100545,898.6086307,97765.28475
505,-2701.46,1.47922,-2905.89,-3311.100545,898.608631,97765.28475
506,-2701.46,1.47922,-2905.89,-3311.100545,898.6192682,97765.28475
507,-2701.46,1.47923,-2905.89,-3311.100557,898.6192562,97765.28475
508,-2701.46,1.47924,-2905.89,-3311.100569,898.6192443,97765.28475
509,-2701.46,1.47925,-2905.89,-3311.100581,898.6192324,97765.28475
510,-2701.46,1.47925,-2905.89,-3311.100581,898.6192324,97765.28475
511,-2701.46,1.47926,-2905.89,-3311.100594,898.6192205,97765.28475
512,-2701.46,1.47927,-2905.89,-3311.100606,898.6192086,97765.28475
513,-2701.46,1.47927,-2905.89,-3311.100606,898.6192086,97765.28475
514,-2701.46,1.47928,-2905.89,-3311.100618,898.6191966,97765.28475
515,-2701.46,1.47928,-2905.89,-3311.100618,898.6191966,97765.28475
516,-2701.46,1.47929,-2905.89,-3311.10063,898.6191844,97765.28475
517,-2701.46,1.47929,-2905.89,-3311.10063,898.6191844,97765.28475
518,-2701.46,1.4793,-2905.89,-3311.100643,898.6191721,97765.28475
519,-2701.46,1.4793,-2905.89,-3311.100643,898.6191721,97765.28475
520,-2701.46,1.4793,-2905.89,-3311.100643,898.6191721,97765.28475
521,-2701.46,1.4793,-2905.89,-3311.100643,898.6191721,97765.28475
522,-2701.46,1.4793,-2905.89,-3311.100643,898.6191721,97765.28475
523,-2701.46,1.47929,-2905.89,-3311.10063,898.6191844,97765.28475
524,-2701.46,1.47929,-2905.89,-3311.10063,898.6191841,97765.28475
525,-2701.46,1.47929,-2905.89,-3311.10063,898.6191841,97765.28475
526,-2701.46,1.47929,-2905.89,-3311.10063,898.6085469,97765.28475
527,-2701.46,1.47928,-2905.89,-3311.100618,898.6085592,97765.28475
528,-2701.46,1.47928,-2905.89,-3311.100618,898.6085592,97765.28475
529,-2701.46,1.47928,-2905.89,-3311.100618,898.6085588,97765.28475
530,-2701.46,1.47928,-2905.89,-3311.100618,898.6085588,97765.28475
531,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
532,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
533,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
534,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
535,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
536,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
537,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
538,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
539,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
540,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
541,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
542,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
543,-2701.46,1.47928,-2905.89,-3311.100618,898.6085585,97765.28475
544,-2701.46,1.47926,-2905.89,-3311.100594,898.608583,97765.28475
545,-2701.46,1.47926,-2905.89,-3311.100594,898.608583,97765.28475
546,-2701.46,1.47926,-2905.89,-3311.100594,898.6085827,97765.28475
547,-2701.46,1.47926,-2905.89,-3311.100594,898.6085827,97765.28475
548,-2701.46,1.47926,-2905.89,-3311.100594,898.6085827,97765.28475
549,-2701.46,1.47926,-2905.89,-3311.100594,898.6085827,97765.28475
550,-2701.46,1.47926,-2905.89,-3311.100594,898.6085827,97765.28475
551,-2701.46,1.47926,-2905.89,-3311.100594,898.6085827,97765.28475
552,-2701.46,1.47926,-2905.89,-3311.100594,898.6085827,97765.28475
553,-2701.46,1.47925,-2905.89,-3311.100581,898.6085949,97765.28475
554,-2701.46,1.47925,-2905.89,-3311.100581,898.6085949,97765.28475
555,-2701.46,1.47925,-2905.89,-3311.100581,898.6085949,97765.28475
556,-2701.46,1.47925,-2905.89,-3311.100581,898.6085949,97765.28475
557,-2701.46,1.47925,-2905.89,-3311.100581,898.6085946,97765.28475
558,-2701.46,1.47925,-2905.89,-3311.100581,898.6085946,97765.28475
559,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
560,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
561,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
562,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
563,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
564,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
565,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
566,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
567,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
568,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
569,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
570,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
571,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
572,-2701.46,1.47924,-2905.89,-3311.100569,898.6086069,97765.28475
573,-2701.46,1.47925,-2905.89,-3311.100581,898.6085946,97765.28475
574,-2701.46,1.47925,-2905.89,-3311.100581,898.6085946,97765.28475
