time,field,initial_residual,final_residual,linear_iterations
150,Ux,0.00245479,6.91252e-05,2
150,Uy,0.0116768,0.000346707,2
150,p,0.0203787,0.000185822,5
150,omega,0.00125448,1.58918e-05,2
150,k,0.00348608,8.60166e-05,2
151,Ux,0.00239488,6.79647e-05,2
151,Uy,0.0112094,0.000335287,2
151,p,0.0193869,0.000187332,5
151,omega,0.0012051,1.53747e-05,2
151,k,0.00340022,8.50051e-05,2
152,Ux,0.00234903,6.69677e-05,2
152,Uy,0.0107783,0.000326221,2
152,p,0.0186154,0.000169297,5
152,omega,0.00116328,1.49156e-05,2
152,k,0.00333708,8.38866e-05,2
153,Ux,0.00231188,6.59038e-05,2
153,Uy,0.0103891,0.000318289,2
153,p,0.0178879,0.000157468,5
153,omega,0.0011287,1.45317e-05,2
153,k,0.00328774,8.27823e-05,2
154,Ux,0.00228008,6.48541e-05,2
154,Uy,0.0100651,0.000311619,2
154,p,0.0173237,0.00014721,5
154,omega,0.0010995,1.41602e-05,2
154,k,0.00324025,8.15081e-05,2
155,Ux,0.0022467,6.37204e-05,2
155,Uy,0.00979096,0.000304829,2
155,p,0.0168149,0.000136483,5
155,omega,0.00107371,1.38041e-05,2
155,k,0.00318926,8.02051e-05,2
156,Ux,0.00221124,6.25957e-05,2
156,Uy,0.00953858,0.000297843,2
156,p,0.0163232,0.000124629,5
156,omega,0.00105041,1.34537e-05,2
156,k,0.00313676,7.8766e-05,2
157,Ux,0.00217763,6.13669e-05,2
157,Uy,0.00932829,0.000291141,2
157,p,0.015894,0.000114853,5
157,omega,0.00102777,1.31142e-05,2
157,k,0.00307966,7.73092e-05,2
158,Ux,0.00214284,6.00768e-05,2
158,Uy,0.0091499,0.00028456,2
158,p,0.0155154,0.000105575,5
158,omega,0.0010053,1.27686e-05,2
158,k,0.00301635,7.57622e-05,2
159,Ux,0.00210985,5.86659e-05,2
159,Uy,0.00895287,0.000278099,2
159,p,0.0151177,9.93036e-05,5
159,omega,0.000983618,1.24287e-05,2
159,k,0.00295367,7.42218e-05,2
160,Ux,0.00207167,5.71979e-05,2
160,Uy,0.00876735,0.000272044,2
160,p,0.0147483,9.29748e-05,5
160,omega,0.00096159,1.21029e-05,2
160,k,0.00288452,7.26413e-05,2
161,Ux,0.00202732,5.56288e-05,2
161,Uy,0.00855521,0.00026643,2
161,p,0.014324,8.34832e-05,5
161,omega,0.000939784,1.1802e-05,2
161,k,0.00281815,7.09778e-05,2
162,Ux,0.00197592,5.40563e-05,2
162,Uy,0.00836119,0.000261444,2
162,p,0.0139464,7.09483e-05,5
162,omega,0.000918215,9.17958e-05,1
162,k,0.00275778,6.96237e-05,2
163,Ux,0.00192156,5.23981e-05,2
163,Uy,0.00818013,0.000257274,2
163,p,0.0135529,6.00231e-05,5
163,omega,0.00091763,1.16094e-05,2
163,k,0.00269033,6.79332e-05,2
164,Ux,0.00186696,5.08021e-05,2
164,Uy,0.00802809,0.000253228,2
164,p,0.0131948,0.000129874,4
164,omega,0.000889568,1.12121e-05,2
164,k,0.00261913,6.61873e-05,2
165,Ux,0.00181192,4.9231e-05,2
165,Uy,0.00792865,0.000248952,2
165,p,0.0128006,6.07851e-05,5
165,omega,0.000862815,1.08295e-05,2
165,k,0.00254966,6.45624e-05,2
166,Ux,0.00175784,4.75725e-05,2
166,Uy,0.00784017,0.000244244,2
166,p,0.0124538,6.32381e-05,5
166,omega,0.000837422,8.3602e-05,1
166,k,0.00249421,6.31445e-05,2
167,Ux,0.00170028,4.59472e-05,2
167,Uy,0.00775345,0.000238835,2
167,p,0.01204,6.41852e-05,5
167,omega,0.000832691,1.04958e-05,2
167,k,0.00242781,6.152e-05,2
168,Ux,0.00164388,4.44179e-05,2
168,Uy,0.00762708,0.000233012,2
168,p,0.0116284,6.54814e-05,5
168,omega,0.000803166,8.02581e-05,1
168,k,0.00236528,6.00159e-05,2
169,Ux,0.00158682,4.28686e-05,2
169,Uy,0.00747761,0.000226718,2
169,p,0.0111621,6.69543e-05,5
169,omega,0.000794835,1.00239e-05,2
169,k,0.00230038,5.83024e-05,2
170,Ux,0.00153419,4.14471e-05,2
170,Uy,0.00730977,0.000220568,2
170,p,0.0107176,6.82295e-05,5
170,omega,0.000765294,7.62416e-05,1
170,k,0.00223714,5.66981e-05,2
171,Ux,0.00148245,4.00411e-05,2
171,Uy,0.00714908,0.000214328,2
171,p,0.0102748,6.82932e-05,5
171,omega,0.000755828,7.54568e-05,1
171,k,0.00218026,5.52509e-05,2
172,Ux,0.00143285,3.87018e-05,2
172,Uy,0.00700254,0.000208718,2
172,p,0.00981621,6.7196e-05,5
172,omega,0.000743508,7.42646e-05,1
172,k,0.00212134,5.37287e-05,2
173,Ux,0.00138604,3.73547e-05,2
173,Uy,0.00685559,0.000203106,2
173,p,0.00942064,6.48859e-05,5
173,omega,0.000728891,7.27062e-05,1
173,k,0.00206087,5.22129e-05,2
174,Ux,0.00133928,3.60464e-05,2
174,Uy,0.00669569,0.000197672,2
174,p,0.009057,6.20789e-05,5
174,omega,0.000712167,7.10661e-05,1
174,k,0.00200029,5.06902e-05,2
175,Ux,0.00129282,3.47753e-05,2
175,Uy,0.00652793,0.000192718,2
175,p,0.00872267,5.88764e-05,5
175,omega,0.000694912,6.93467e-05,1
175,k,0.00194114,4.91982e-05,2
176,Ux,0.00124918,3.35768e-05,2
176,Uy,0.00635664,0.000187815,2
176,p,0.00840782,5.45902e-05,5
176,omega,0.000677306,6.75429e-05,1
176,k,0.00188345,4.77678e-05,2
177,Ux,0.00120785,3.24076e-05,2
177,Uy,0.00619659,0.000182908,2
177,p,0.00812843,4.94602e-05,5
177,omega,0.000659513,6.57574e-05,1
177,k,0.00182668,4.63499e-05,2
178,Ux,0.00116932,3.13066e-05,2
178,Uy,0.00605862,0.000178061,2
178,p,0.00790552,4.32478e-05,5
178,omega,0.000641179,6.39891e-05,1
178,k,0.00177255,4.50725e-05,2
179,Ux,0.00113175,3.02513e-05,2
179,Uy,0.00592061,0.000173118,2
179,p,0.00766296,3.77792e-05,5
179,omega,0.000622995,6.22599e-05,1
179,k,0.00171978,4.3803e-05,2
180,Ux,0.00109514,2.92484e-05,2
180,Uy,0.00578886,0.00016793,2
180,p,0.00740869,3.29059e-05,5
180,omega,0.000604624,7.68296e-06,2
180,k,0.0016618,4.24237e-05,2
181,Ux,0.0010596,2.8347e-05,2
181,Uy,0.00563881,0.000162682,2
181,p,0.00718416,2.97853e-05,5
181,omega,0.000573503,5.7248e-05,1
181,k,0.00161227,4.13023e-05,2
182,Ux,0.00102452,2.74548e-05,2
182,Uy,0.00548103,0.000157733,2
182,p,0.00698558,2.77084e-05,5
182,omega,0.000559791,7.13878e-06,2
182,k,0.00156485,4.01372e-05,2
183,Ux,0.00099287,2.66772e-05,2
183,Uy,0.00532313,0.000152583,2
183,p,0.0067802,2.6609e-05,5
183,omega,0.000532308,6.78959e-06,2
183,k,0.00151644,3.90401e-05,2
184,Ux,0.000963541,2.59559e-05,2
184,Uy,0.00517087,0.000147567,2
184,p,0.00658915,2.75347e-05,5
184,omega,0.000508993,6.49429e-06,2
184,k,0.00147376,3.80301e-05,2
185,Ux,0.000935537,2.53038e-05,2
185,Uy,0.00502889,0.000142505,2
185,p,0.00641391,3.13649e-05,5
185,omega,0.000489175,6.24325e-06,2
185,k,0.00143458,3.709e-05,2
186,Ux,0.000909368,2.47134e-05,2
186,Uy,0.00488468,0.000137484,2
186,p,0.00622696,3.59367e-05,5
186,omega,0.000471553,6.02428e-06,2
186,k,0.00139796,3.62426e-05,2
187,Ux,0.00088635,2.41805e-05,2
187,Uy,0.00472571,0.000132506,2
187,p,0.00602477,3.93567e-05,5
187,omega,0.000456178,5.81741e-06,2
187,k,0.00136397,3.54069e-05,2
188,Ux,0.000865364,2.36932e-05,2
188,Uy,0.00455762,0.000127875,2
188,p,0.00583053,4.13798e-05,5
188,omega,0.000442115,5.62782e-06,2
188,k,0.00133071,3.45859e-05,2
189,Ux,0.000847039,2.3238e-05,2
189,Uy,0.00438727,0.00012349,2
189,p,0.00562433,4.22237e-05,5
189,omega,0.000429432,5.45254e-06,2
189,k,0.00130026,3.3749e-05,2
190,Ux,0.00083079,2.27966e-05,2
190,Uy,0.00422614,0.000119679,2
190,p,0.00541357,4.19285e-05,5
190,omega,0.0004182,5.28882e-06,2
190,k,0.00127178,3.28926e-05,2
191,Ux,0.000815871,2.23279e-05,2
191,Uy,0.0040839,0.000116122,2
191,p,0.00519915,4.0612e-05,5
191,omega,0.0004076,4.07441e-05,1
191,k,0.00124772,3.21047e-05,2
192,Ux,0.000799499,2.18003e-05,2
192,Uy,0.00395938,0.000113146,2
192,p,0.00499173,3.9238e-05,5
192,omega,0.000406246,5.13785e-06,2
192,k,0.00121881,3.12098e-05,2
193,Ux,0.000784331,2.12564e-05,2
193,Uy,0.00383965,0.000110249,2
193,p,0.00479396,3.67182e-05,5
193,omega,0.000394203,3.93363e-05,1
193,k,0.00119013,3.0373e-05,2
194,Ux,0.000768082,2.06518e-05,2
194,Uy,0.00372145,0.000107652,2
194,p,0.00461992,3.39693e-05,5
194,omega,0.000391279,4.94267e-06,2
194,k,0.00115874,2.94643e-05,2
195,Ux,0.000750598,2.0047e-05,2
195,Uy,0.00361518,0.000105048,2
195,p,0.00445739,3.1385e-05,5
195,omega,0.000378257,3.77034e-05,1
195,k,0.00112809,2.86769e-05,2
196,Ux,0.000731178,1.94217e-05,2
196,Uy,0.00351818,0.000102324,2
196,p,0.0043137,2.96578e-05,5
196,omega,0.000374041,3.73923e-05,1
196,k,0.00109887,2.79134e-05,2
197,Ux,0.000711176,1.88014e-05,2
197,Uy,0.00343744,9.95457e-05,2
197,p,0.00418568,2.93583e-05,5
197,omega,0.000368265,4.6551e-06,2
197,k,0.00106569,2.71076e-05,2
198,Ux,0.000691487,1.82181e-05,2
198,Uy,0.00336468,9.65869e-05,2
198,p,0.00406765,2.9701e-05,5
198,omega,0.000353377,3.52544e-05,1
198,k,0.0010353,2.63904e-05,2
199,Ux,0.000671097,1.76469e-05,2
199,Uy,0.00328874,9.35395e-05,2
199,p,0.00394564,2.91541e-05,5
199,omega,0.000347353,4.38352e-06,2
199,k,0.00100474,2.56769e-05,2
200,Ux,0.000650981,1.71251e-05,2
200,Uy,0.00320077,9.03905e-05,2
200,p,0.00383018,2.73637e-05,5
200,omega,0.000332865,3.32442e-05,1
200,k,0.000976559,2.50582e-05,2
201,Ux,0.000630096,1.66284e-05,2
201,Uy,0.00311337,8.74671e-05,2
201,p,0.0037169,2.45884e-05,5
201,omega,0.000327176,4.13048e-06,2
201,k,0.000948814,2.44123e-05,2
202,Ux,0.00061039,1.61864e-05,2
202,Uy,0.00301603,8.44029e-05,2
202,p,0.00361795,2.07487e-05,5
202,omega,0.000313284,3.94579e-06,2
202,k,0.000920052,2.37892e-05,2
203,Ux,0.000592521,1.57711e-05,2
203,Uy,0.00292267,8.16781e-05,2
203,p,0.00351242,1.70671e-05,5
203,omega,0.000301108,3.7813e-06,2
203,k,0.000895531,2.31946e-05,2
204,Ux,0.000575966,1.53976e-05,2
204,Uy,0.00283085,7.89198e-05,2
204,p,0.00342104,1.39558e-05,5
204,omega,0.000289864,3.63042e-06,2
204,k,0.00087191,2.26224e-05,2
205,Ux,0.000560763,1.50393e-05,2
205,Uy,0.00274066,7.64781e-05,2
205,p,0.00332153,1.51152e-05,5
205,omega,0.000279617,3.48654e-06,2
205,k,0.000850272,2.20424e-05,2
206,Ux,0.000546901,1.46923e-05,2
206,Uy,0.00264847,7.40055e-05,2
206,p,0.00323272,1.64788e-05,5
206,omega,0.000270244,2.69727e-05,1
206,k,0.00083251,2.14872e-05,2
207,Ux,0.000533577,1.43342e-05,2
207,Uy,0.00255877,7.18256e-05,2
207,p,0.0031341,1.64597e-05,5
207,omega,0.000267249,3.32228e-06,2
207,k,0.000812055,2.08438e-05,2
208,Ux,0.000521367,1.39928e-05,2
208,Uy,0.0024687,6.95604e-05,2
208,p,0.00302629,1.72639e-05,5
208,omega,0.000257538,2.56384e-05,1
208,k,0.000793098,2.02075e-05,2
209,Ux,0.000509596,1.36209e-05,2
209,Uy,0.00238487,6.76084e-05,2
209,p,0.00291205,1.91355e-05,5
209,omega,0.00025433,2.52828e-05,1
209,k,0.000773929,1.95551e-05,2
210,Ux,0.000497902,1.32267e-05,2
210,Uy,0.0023058,6.56967e-05,2
210,p,0.00279124,1.95917e-05,5
210,omega,0.000250316,2.48194e-05,1
210,k,0.000751944,1.88631e-05,2
211,Ux,0.000485146,1.28121e-05,2
211,Uy,0.00222961,6.39541e-05,2
211,p,0.00267401,1.95754e-05,5
211,omega,0.000245657,2.42651e-05,1
211,k,0.000728688,1.81666e-05,2
212,Ux,0.00047168,1.2373e-05,2
212,Uy,0.0021597,6.23365e-05,2
212,p,0.00255512,1.90208e-05,5
212,omega,0.000240329,2.36607e-05,1
212,k,0.00070438,1.7449e-05,2
213,Ux,0.000457119,1.191e-05,2
213,Uy,0.00209575,6.07521e-05,2
213,p,0.00243952,1.80221e-05,5
213,omega,0.0002344,2.30059e-05,1
213,k,0.000678873,1.67508e-05,2
214,Ux,0.000442126,1.14402e-05,2
214,Uy,0.00203659,5.92614e-05,2
214,p,0.00234621,1.66803e-05,5
214,omega,0.000228004,2.23393e-05,1
214,k,0.000653099,1.60515e-05,2
215,Ux,0.000426457,1.09642e-05,2
215,Uy,0.00198598,5.76344e-05,2
215,p,0.00226469,1.55295e-05,5
215,omega,0.000221107,2.16484e-05,1
215,k,0.000627574,1.53925e-05,2
216,Ux,0.000410277,1.04923e-05,2
216,Uy,0.00193709,5.5896e-05,2
216,p,0.00218183,1.52895e-05,5
216,omega,0.00021399,2.09612e-05,1
216,k,0.00060228,1.47628e-05,2
217,Ux,0.000393521,1.00297e-05,2
217,Uy,0.00189047,5.40822e-05,2
217,p,0.00210253,1.5226e-05,5
217,omega,0.000206696,2.02422e-05,1
217,k,0.000577941,1.41801e-05,2
218,Ux,0.000377075,9.59036e-06,2
218,Uy,0.00183943,5.21562e-05,2
218,p,0.00203145,1.48978e-05,5
218,omega,0.000199185,1.95511e-05,1
218,k,0.000554177,1.36332e-05,2
219,Ux,0.000360906,9.1716e-06,2
219,Uy,0.0017848,5.01229e-05,2
219,p,0.00196607,1.40286e-05,5
219,omega,0.000191724,1.88519e-05,1
219,k,0.000531589,1.3126e-05,2
220,Ux,0.000345253,8.78499e-06,2
220,Uy,0.00172825,4.80523e-05,2
220,p,0.00191316,1.27232e-05,5
220,omega,0.000184349,1.8194e-05,1
220,k,0.000509813,1.26686e-05,2
221,Ux,0.000330378,8.42957e-06,2
221,Uy,0.00166986,4.60493e-05,2
221,p,0.00185771,1.08945e-05,5
221,omega,0.000177194,1.75524e-05,1
221,k,0.000489861,1.22445e-05,2
222,Ux,0.00031604,8.10793e-06,2
222,Uy,0.00160785,4.40162e-05,2
222,p,0.00180487,9.42023e-06,5
222,omega,0.000170444,1.6936e-05,1
222,k,0.000470724,1.18666e-05,2
223,Ux,0.000302604,7.81816e-06,2
223,Uy,0.00154478,4.21593e-05,2
223,p,0.00175347,8.29448e-06,5
223,omega,0.000163863,1.63751e-05,1
223,k,0.00045353,1.1519e-05,2
224,Ux,0.000290162,7.56129e-06,2
224,Uy,0.0014805,4.03459e-05,2
224,p,0.00170921,8.00038e-06,5
224,omega,0.000157787,2.0026e-06,2
224,k,0.000435925,1.11441e-05,2
225,Ux,0.000279257,7.3491e-06,2
225,Uy,0.0014156,3.87229e-05,2
225,p,0.00166788,8.09857e-06,5
225,omega,0.00014862,1.88136e-06,2
225,k,0.000419614,1.07982e-05,2
226,Ux,0.000269883,7.15788e-06,2
226,Uy,0.00135395,3.71915e-05,2
226,p,0.00162282,9.12526e-06,5
226,omega,0.000141159,1.78078e-06,2
226,k,0.000405836,1.04805e-05,2
227,Ux,0.00026167,6.98394e-06,2
227,Uy,0.00129643,3.59e-05,2
227,p,0.00156936,9.76109e-06,5
227,omega,0.000134916,1.69374e-06,2
227,k,0.000393303,1.01688e-05,2
228,Ux,0.000254546,6.81743e-06,2
228,Uy,0.00124325,3.47027e-05,2
228,p,0.00151135,1.04482e-05,5
228,omega,0.000129648,1.29382e-05,1
228,k,0.000383571,9.8917e-06,2
229,Ux,0.00024773,6.64431e-06,2
229,Uy,0.00119584,3.37299e-05,2
229,p,0.00144946,1.08451e-05,5
229,omega,0.000127688,1.27636e-05,1
229,k,0.000375016,9.60165e-06,2
230,Ux,0.00024137,6.46272e-06,2
230,Uy,0.00115235,3.28231e-05,2
230,p,0.00138538,1.10736e-05,5
230,omega,0.000125362,1.25258e-05,1
230,k,0.000365619,9.28824e-06,2
231,Ux,0.000235323,6.27191e-06,2
231,Uy,0.00111114,3.19801e-05,2
231,p,0.00132369,1.08542e-05,5
231,omega,0.000122847,1.22534e-05,1
231,k,0.000355432,8.96863e-06,2
232,Ux,0.000229094,6.06968e-06,2
232,Uy,0.00107408,3.11546e-05,2
232,p,0.00126473,1.06826e-05,5
232,omega,0.000120062,1.19605e-05,1
232,k,0.000344768,8.64736e-06,2
233,Ux,0.000222593,5.85793e-06,2
233,Uy,0.00104053,3.02946e-05,2
233,p,0.00120947,1.05124e-05,5
233,omega,0.000117071,1.16493e-05,1
233,k,0.000333523,8.33371e-06,2
234,Ux,0.000215792,5.64369e-06,2
234,Uy,0.00101131,2.94244e-05,2
234,p,0.00116194,1.03805e-05,5
234,omega,0.000113937,1.13326e-05,1
234,k,0.000322122,8.02881e-06,2
235,Ux,0.000208731,5.43256e-06,2
235,Uy,0.000984907,2.84806e-05,2
235,p,0.00111991,1.01024e-05,5
235,omega,0.000110626,1.10145e-05,1
235,k,0.000310571,7.74277e-06,2
236,Ux,0.00020147,5.22576e-06,2
236,Uy,0.000959866,2.75339e-05,2
236,p,0.00108057,9.53466e-06,5
236,omega,0.000107325,1.06931e-05,1
236,k,0.000299406,7.46688e-06,2
237,Ux,0.000194235,5.02697e-06,2
237,Uy,0.000934247,2.65898e-05,2
237,p,0.00104262,8.63867e-06,5
237,omega,0.000103926,1.03636e-05,1
237,k,0.000288607,7.22321e-06,2
238,Ux,0.000186959,4.83937e-06,2
238,Uy,0.000906747,2.56385e-05,2
238,p,0.00100791,8.00813e-06,5
238,omega,0.000100562,1.0044e-05,1
238,k,0.000278092,6.9859e-06,2
239,Ux,0.000180006,4.66621e-06,2
239,Uy,0.000879192,2.47095e-05,2
239,p,0.000975389,7.24761e-06,5
239,omega,9.72031e-05,1.22761e-06,2
239,k,0.000267354,6.75183e-06,2
240,Ux,0.000173547,4.511e-06,2
240,Uy,0.000850347,2.37803e-05,2
240,p,0.000947884,6.60856e-06,5
240,omega,9.18617e-05,9.17077e-06,1
240,k,0.000257825,6.55619e-06,2
241,Ux,0.000167171,4.36527e-06,2
241,Uy,0.000821826,2.29264e-05,2
241,p,0.000923376,5.81547e-06,5
241,omega,8.92337e-05,1.12912e-06,2
241,k,0.000249045,6.36573e-06,2
242,Ux,0.000161297,4.23554e-06,2
242,Uy,0.000792615,2.20624e-05,2
242,p,0.000899705,5.02636e-06,5
242,omega,8.47054e-05,1.07e-06,2
242,k,0.000240344,6.18683e-06,2
243,Ux,0.00015584,4.11756e-06,2
243,Uy,0.000764638,2.13015e-05,2
243,p,0.00087573,3.93982e-06,5
243,omega,8.09004e-05,1.0199e-06,2
243,k,0.000233053,6.0197e-06,2
244,Ux,0.000150811,4.01207e-06,2
244,Uy,0.000737131,2.05502e-05,2
244,p,0.000854387,3.57023e-06,5
244,omega,7.75332e-05,7.75289e-06,1
244,k,0.000226972,5.88649e-06,2
245,Ux,0.00014612,3.90884e-06,2
245,Uy,0.000710756,1.99022e-05,2
245,p,0.000832808,3.54548e-06,5
245,omega,7.61926e-05,9.60798e-07,2
245,k,0.000221078,5.7349e-06,2
246,Ux,0.000142236,3.81482e-06,2
246,Uy,0.000684814,1.9247e-05,2
246,p,0.000810638,3.62509e-06,5
246,omega,7.3062e-05,9.13993e-07,2
246,k,0.000214986,5.56355e-06,2
247,Ux,0.000138783,3.72438e-06,2
247,Uy,0.000660198,1.86759e-05,2
247,p,0.000786131,4.03777e-06,5
247,omega,7.03184e-05,7.00513e-06,1
247,k,0.000210027,5.41043e-06,2
248,Ux,0.00013536,3.62991e-06,2
248,Uy,0.00063752,1.81172e-05,2
248,p,0.000759853,4.53492e-06,5
248,omega,6.93447e-05,6.91428e-06,1
248,k,0.000205551,5.25299e-06,2
249,Ux,0.000132065,3.53176e-06,2
249,Uy,0.000616326,1.76324e-05,2
249,p,0.000732426,4.94769e-06,5
249,omega,6.8088e-05,6.77943e-06,1
249,k,0.000200421,5.08058e-06,2
250,Ux,0.000128815,3.43116e-06,2
250,Uy,0.000596424,1.71393e-05,2
250,p,0.000700634,5.33841e-06,5
250,omega,6.67062e-05,6.62591e-06,1
250,k,0.000194721,4.90244e-06,2
251,Ux,0.000125439,3.32504e-06,2
251,Uy,0.000577116,1.6705e-05,2
251,p,0.000668676,5.47441e-06,5
251,omega,6.52006e-05,6.45985e-06,1
251,k,0.000188744,4.72201e-06,2
252,Ux,0.000122027,3.2121e-06,2
252,Uy,0.000559406,1.62758e-05,2
252,p,0.000636521,5.42664e-06,5
252,omega,6.35952e-05,6.28203e-06,1
252,k,0.000182565,4.54011e-06,2
253,Ux,0.000118332,3.09529e-06,2
253,Uy,0.000543183,1.58653e-05,2
253,p,0.000605363,5.25986e-06,5
253,omega,6.18857e-05,6.10185e-06,1
253,k,0.000176076,4.36245e-06,2
254,Ux,0.000114489,2.97749e-06,2
254,Uy,0.000529133,1.54638e-05,2
254,p,0.000581069,5.04241e-06,5
254,omega,6.01209e-05,5.91974e-06,1
254,k,0.000169622,4.18823e-06,2
255,Ux,0.000110497,2.8585e-06,2
255,Uy,0.000516196,1.50138e-05,2
255,p,0.000561685,4.78979e-06,5
255,omega,5.8251e-05,5.73628e-06,1
255,k,0.00016315,4.02544e-06,2
256,Ux,0.000106432,2.74064e-06,2
256,Uy,0.000504145,1.45623e-05,2
256,p,0.000543519,4.5379e-06,5
256,omega,5.63702e-05,5.55386e-06,1
256,k,0.000156846,3.86949e-06,2
257,Ux,0.000102317,2.62697e-06,2
257,Uy,0.000491986,1.40899e-05,2
257,p,0.000525462,4.27515e-06,5
257,omega,5.44373e-05,5.368e-06,1
257,k,0.00015075,3.72708e-06,2
258,Ux,9.82295e-05,2.51734e-06,2
258,Uy,0.000478603,1.35918e-05,2
258,p,0.000508512,4.04149e-06,5
258,omega,5.25099e-05,5.18617e-06,1
258,k,0.000144855,3.59117e-06,2
259,Ux,9.42916e-05,2.41624e-06,2
259,Uy,0.000464494,1.30893e-05,2
259,p,0.000492279,3.78025e-06,5
259,omega,5.06138e-05,5.00864e-06,1
259,k,0.000139306,3.47089e-06,2
260,Ux,9.04416e-05,2.32075e-06,2
260,Uy,0.000449905,1.25785e-05,2
260,p,0.000477508,3.44001e-06,5
260,omega,4.87371e-05,4.83851e-06,1
260,k,0.000134013,3.35712e-06,2
261,Ux,8.67401e-05,2.23414e-06,2
261,Uy,0.000434703,1.20813e-05,2
261,p,0.000463376,2.95356e-06,5
261,omega,4.69376e-05,4.67213e-06,1
261,k,0.000129091,3.25344e-06,2
262,Ux,8.32081e-05,2.15448e-06,2
262,Uy,0.000418926,1.15815e-05,2
262,p,0.000450359,2.60338e-06,5
262,omega,4.5217e-05,4.51673e-06,1
262,k,0.000124373,3.15915e-06,2
263,Ux,7.9961e-05,2.08256e-06,2
263,Uy,0.000403361,1.11325e-05,2
263,p,0.000437908,2.11204e-06,5
263,omega,4.3588e-05,5.52862e-07,2
263,k,0.000119784,3.05857e-06,2
264,Ux,7.70389e-05,2.02203e-06,2
264,Uy,0.000387499,1.0681e-05,2
264,p,0.000426521,1.86295e-06,5
264,omega,4.11404e-05,5.2033e-07,2
264,k,0.000115275,2.96488e-06,2
265,Ux,7.43847e-05,1.96771e-06,2
265,Uy,0.000372166,1.02845e-05,2
265,p,0.00041637,1.80709e-06,5
265,omega,3.90886e-05,4.92599e-07,2
265,k,0.00011156,2.88012e-06,2
266,Ux,7.20341e-05,1.91806e-06,2
266,Uy,0.000357374,9.90587e-06,2
266,p,0.000406637,2.02166e-06,5
266,omega,3.73422e-05,3.73246e-06,1
266,k,0.000108598,2.80801e-06,2
267,Ux,6.98705e-05,1.87007e-06,2
267,Uy,0.000343741,9.58682e-06,2
267,p,0.000395888,2.1628e-06,5
267,omega,3.66021e-05,4.61053e-07,2
267,k,0.000105567,2.72872e-06,2
268,Ux,6.8087e-05,1.82536e-06,2
268,Uy,0.000330579,9.27154e-06,2
268,p,0.000383177,2.38207e-06,5
268,omega,3.50614e-05,3.5034e-06,1
268,k,0.000102933,2.64869e-06,2
269,Ux,6.63689e-05,1.77873e-06,2
269,Uy,0.000318242,9.01364e-06,2
269,p,0.00036985,2.58345e-06,5
269,omega,3.44451e-05,3.44219e-06,1
269,k,0.000100523,2.56878e-06,2
270,Ux,6.47025e-05,1.73053e-06,2
270,Uy,0.000306961,8.75512e-06,2
270,p,0.000353971,2.72855e-06,5
270,omega,3.37603e-05,3.36951e-06,1
270,k,9.79385e-05,2.48325e-06,2
271,Ux,6.3061e-05,1.68041e-06,2
271,Uy,0.000296384,8.53175e-06,2
271,p,0.000337598,2.77814e-06,5
271,omega,3.30392e-05,3.28796e-06,1
271,k,9.51402e-05,2.3964e-06,2
272,Ux,6.14155e-05,1.62634e-06,2
272,Uy,0.000286805,8.30434e-06,2
272,p,0.000322022,2.75472e-06,5
272,omega,3.22462e-05,3.20109e-06,1
272,k,9.22297e-05,2.30858e-06,2
273,Ux,5.968e-05,1.57019e-06,2
273,Uy,0.000278057,8.08989e-06,2
273,p,0.000306283,2.68916e-06,5
273,omega,3.13993e-05,3.11217e-06,1
273,k,8.91323e-05,2.22063e-06,2
274,Ux,5.78589e-05,1.51249e-06,2
274,Uy,0.000270237,7.87445e-06,2
274,p,0.000294214,2.59513e-06,5
274,omega,3.05318e-05,3.02219e-06,1
274,k,8.60447e-05,2.13687e-06,2
275,Ux,5.59573e-05,1.45497e-06,2
275,Uy,0.000262996,7.6399e-06,2
275,p,0.000283246,2.48594e-06,5
275,omega,2.96092e-05,2.9317e-06,1
275,k,8.2909e-05,2.05661e-06,2
276,Ux,5.39929e-05,1.39741e-06,2
276,Uy,0.000256448,7.403e-06,2
276,p,0.000273564,2.36156e-06,5
276,omega,2.86789e-05,2.84164e-06,1
276,k,7.98298e-05,1.9808e-06,2
277,Ux,5.20146e-05,1.342e-06,2
277,Uy,0.000249998,7.16076e-06,2
277,p,0.000264234,2.22004e-06,5
277,omega,2.7728e-05,2.75067e-06,1
277,k,7.6861e-05,1.91093e-06,2
278,Ux,5.00345e-05,1.28884e-06,2
278,Uy,0.000243194,6.90656e-06,2
278,p,0.000255741,2.06935e-06,5
278,omega,2.68035e-05,2.66058e-06,1
278,k,7.39804e-05,1.84457e-06,2
279,Ux,4.81228e-05,1.23955e-06,2
279,Uy,0.000236057,6.65767e-06,2
279,p,0.000248066,1.87416e-06,5
279,omega,2.58692e-05,2.5734e-06,1
279,k,7.12771e-05,1.78568e-06,2
280,Ux,4.62606e-05,1.1931e-06,2
280,Uy,0.000228743,6.40468e-06,2
280,p,0.000240595,1.7556e-06,5
280,omega,2.49628e-05,2.48866e-06,1
280,k,6.86757e-05,1.72999e-06,2
281,Ux,4.44487e-05,1.15083e-06,2
281,Uy,0.000221071,6.15712e-06,2
281,p,0.000233347,1.58267e-06,5
281,omega,2.4075e-05,2.40637e-06,1
281,k,6.62516e-05,1.67927e-06,2
282,Ux,4.27466e-05,1.11202e-06,2
282,Uy,0.000213231,5.91313e-06,2
282,p,0.000226914,1.29385e-06,5
