iteration,p_upstream_kinematic,p_outlet_kinematic,p_step_kinematic,static_pressure_delta_pa,total_pressure_drop_pa,p_step_abs_pa
377,-2852.38,3.3147,-2893.7,-3498.226008,1048.831161,97780.2175
378,-2859,3.31572,-2922.49,-3506.336757,1040.341342,97744.94975
379,-2865.69,3.31679,-2951.54,-3514.533318,1031.755449,97709.3635
380,-2872.4,3.31788,-2980.77,-3522.754403,1023.155259,97673.55675
381,-2879.11,3.31894,-3010.15,-3530.975452,1014.544843,97637.56625
382,-2885.87,3.31997,-3039.75,-3539.257713,1005.883442,97601.30625
383,-2892.78,3.32094,-3069.66,-3547.723652,997.028101,97564.6665
384,-2899.79,3.32182,-3099.85,-3556.31198,988.0606002,97527.68375
385,-2906.86,3.32257,-3130.3,-3564.973648,979.0197417,97490.3825
386,-2913.99,3.32316,-3160.99,-3573.708621,969.9055623,97452.78725
387,-2921.19,3.32355,-3191.85,-3582.529099,960.6956113,97414.98375
388,-2928.41,3.32373,-3222.83,-3591.373819,951.4716498,97377.03325
389,-2935.65,3.32366,-3253.98,-3600.242734,942.2234777,97338.8745
390,-2942.88,3.32334,-3285.34,-3609.099092,932.9878449,97300.4585
391,-2950.04,3.32283,-3316.86,-3617.869467,923.8381779,97261.8465
392,-2957.09,3.32221,-3348.5,-3626.504957,914.8233788,97223.0875
393,-2964.05,3.32158,-3380.26,-3635.030186,905.918825,97184.1815
394,-2970.87,3.32106,-3412.04,-3643.384049,897.1856196,97145.251
395,-2977.58,3.32072,-3443.84,-3651.603382,888.5971801,97106.296
396,-2984.24,3.32062,-3475.71,-3659.76176,880.0594268,97067.25525
397,-2990.89,3.3208,-3507.68,-3667.90823,871.5335637,97028.092
398,-2997.51,3.32131,-3539.73,-3676.018355,863.0440295,96988.83075
399,-3004.14,3.32219,-3571.9,-3684.141183,854.5520301,96949.4225
400,-3010.79,3.32346,-3604.2,-3692.288989,846.0247816,96909.855
401,-3017.45,3.32511,-3636.64,-3700.44951,837.4950566,96870.116
402,-3024.13,3.32709,-3669.25,-3708.634935,828.930155,96830.16875
403,-3030.87,3.32931,-3702.09,-3716.894155,820.3016994,96789.93975
404,-3037.63,3.33159,-3735.08,-3725.177948,811.638397,96749.527
405,-3044.36,3.33375,-3768.11,-3733.424844,803.0222325,96709.06525
406,-3051,3.33559,-3801.13,-3741.561098,794.5166941,96668.61575
407,-3057.49,3.3369,-3834.11,-3749.512952,786.1852803,96628.21525
408,-3063.84,3.33752,-3867.08,-3757.292462,778.036454,96587.827
409,-3070.04,3.33742,-3900.09,-3764.88734,770.0722438,96547.38975
410,-3076.11,3.33662,-3933.09,-3772.32211,762.2681251,96506.96475
411,-3082.11,3.33515,-3965.97,-3779.670309,754.5505612,96466.68675
412,-3088.09,3.33315,-3998.67,-3786.993359,746.8581306,96426.62925
413,-3094.04,3.33083,-4031.14,-3794.279267,739.202826,96386.8535
414,-3099.94,3.32846,-4063.35,-3801.503864,731.6088168,96347.39625
415,-3105.78,3.32633,-4095.37,-3808.655254,724.0879976,96308.17175
416,-3111.56,3.3247,-4127.3,-3815.733758,716.6503126,96269.0575
417,-3117.26,3.32381,-4159.04,-3822.715167,709.299443,96230.176
418,-3122.87,3.32382,-4190.53,-3829.58743,702.0679684,96191.60075
419,-3128.37,3.32477,-4221.7,-3836.326093,694.9598134,96153.4175
420,-3133.74,3.3266,-4252.5,-3842.906585,688.0200787,96115.6875
421,-3138.98,3.32916,-4282.91,-3849.328721,681.22842,96078.43525
422,-3144.08,3.33221,-4312.93,-3855.579957,674.6179104,96041.66075
423,-3149.01,3.33544,-4342.48,-3861.623164,668.2154151,96005.462
424,-3153.76,3.33854,-4371.5,-3867.445712,662.0335641,95969.9125
425,-3158.3,3.34121,-4399.84,-3873.010482,656.0992083,95935.196
426,-3162.62,3.34323,-4427.42,-3878.304957,650.4453998,95901.4105
427,-3166.73,3.34447,-4454.24,-3883.341226,645.0497816,95868.556
428,-3170.61,3.34489,-4480.31,-3888.09474,639.936903,95836.62025
429,-3174.25,3.34451,-4505.58,-3892.553275,635.1189893,95805.6645
430,-3177.63,3.34347,-4529.96,-3896.692501,630.6203691,95775.799
431,-3180.69,3.34273,-4553.37,-3900.440094,626.5236353,95747.12175
432,-3183.46,3.34114,-4575.76,-3903.831397,622.7729092,95719.694
433,-3185.93,3.33898,-4597.12,-3906.854501,619.3903663,95693.528
434,-3188.09,3.33717,-4617.44,-3909.498283,616.3973999,95668.636
435,-3189.93,3.3363,-4636.62,-3911.751218,613.7849971,95645.1405
436,-3191.45,3.33624,-4654.63,-3913.613144,611.5738581,95623.07825
437,-3192.66,3.33671,-4671.43,-3915.09597,609.7315342,95602.49825
438,-3193.57,3.33738,-4686.96,-3916.211541,608.2667222,95583.474
439,-3194.17,3.33855,-4701.24,-3916.947974,607.1810335,95565.981
440,-3194.46,3.33988,-4714.2,-3917.304853,606.4646118,95550.105
441,-3194.4,3.34191,-4725.78,-3917.23384,606.1863409,95535.9195
442,-3193.98,3.34395,-4735.95,-3916.721839,606.3490435,95523.46125
443,-3193.2,3.34583,-4744.78,-3915.768642,606.9529279,95512.6445
444,-3192.08,3.34745,-4752.23,-3914.398626,607.9736167,95503.51825
445,-3190.64,3.34864,-4758.34,-3912.636084,609.386818,95496.0335
446,-3188.85,3.34937,-4763.01,-3910.444228,611.2293186,95490.31275
447,-3186.72,3.34977,-4766.22,-3907.835468,613.4887093,95486.3805
448,-3184.25,3.35003,-4767.99,-3904.810037,616.1750335,95484.21225
449,-3181.52,3.35013,-4768.39,-3901.465909,619.1697638,95483.72225
450,-3178.58,3.35016,-4767.51,-3897.864446,622.4218156,95484.80025
451,-3175.42,3.35026,-4765.28,-3893.993569,625.9535449,95487.532
452,-3172.01,3.35052,-4761.64,-3889.816637,629.7810371,95491.991
453,-3168.34,3.35097,-4756.58,-3885.321438,633.9267823,95498.1895
454,-3164.44,3.35159,-4750.19,-3880.544698,638.3643338,95506.01725
455,-3160.38,3.3523,-4742.59,-3875.572068,642.9977616,95515.32725
456,-3156.14,3.35306,-4733.78,-3870.378998,647.8413354,95526.1195
457,-3151.66,3.35382,-4723.68,-3864.89193,652.9891749,95538.492
458,-3146.88,3.35454,-4712.21,-3859.037312,658.5045501,95552.54275
459,-3141.85,3.35513,-4699.47,-3852.876284,664.3160404,95568.14925
460,-3136.6,3.35558,-4685.52,-3846.445586,670.4074692,95585.238
461,-3131.21,3.35584,-4670.51,-3839.843154,676.6706174,95603.62525
462,-3125.7,3.35596,-4654.4,-3833.093551,683.0809238,95623.36
463,-3120.07,3.356,-4637.17,-3826.19685,689.6383148,95644.46675
464,-3114.4,3.35594,-4618.94,-3819.251027,696.244815,95666.7985
465,-3108.66,3.356,-4599.74,-3812.2196,702.9369048,95690.3185
466,-3102.84,3.35626,-4579.7,-3805.090419,709.7267363,95714.8675
467,-3096.83,3.35686,-4558.76,-3797.728903,716.7591718,95740.519
468,-3090.56,3.35784,-4536.9,-3790.049354,724.099345,95767.2975
469,-3084.15,3.35907,-4514.31,-3782.198611,731.6106986,95794.97025
470,-3077.67,3.36042,-4491.06,-3774.262265,739.217927,95823.4515
471,-3071.29,3.36166,-4467.38,-3766.448284,746.6924921,95852.4595
472,-3065.02,3.36265,-4443.21,-3758.768746,754.042886,95882.06775
473,-3058.9,3.36337,-4418.6,-3751.272628,761.1995618,95912.215
474,-3052.93,3.36378,-4393.57,-3743.959881,768.1831408,95942.87675
475,-3046.92,3.36398,-4368,-3736.597876,775.2056773,95974.2
476,-3040.85,3.36394,-4341.98,-3729.162077,782.312282,96006.0745
477,-3034.76,3.36365,-4315.61,-3721.701471,789.4436805,96038.37775
478,-3028.8,3.36308,-4289.06,-3714.399773,796.4058711,96070.9015
479,-3022.86,3.3623,-4262.31,-3707.122318,803.3540943,96103.67025
480,-3016.8,3.36137,-4235.28,-3699.697678,810.4494887,96136.782
481,-3010.8,3.3602,-4208.16,-3692.346245,817.4716646,96170.004
482,-3004.99,3.35876,-4181.08,-3685.227231,824.2614087,96203.177
483,-2999.47,3.35706,-4154.16,-3678.463148,830.6962088,96236.154
484,-2994.21,3.35523,-4127.42,-3672.017407,836.8126556,96268.9105
485,-2989.12,3.35348,-4100.78,-3665.780013,842.7310329,96301.5445
486,-2984.22,3.35206,-4074.28,-3659.775774,848.4059527,96334.007
487,-2979.49,3.35128,-4047.91,-3653.980568,853.8718261,96366.31025
488,-2974.83,3.35173,-4021.65,-3648.272619,859.2607223,96398.47875
489,-2970.02,3.3545,-3995.45,-3642.383763,864.8202222,96430.57375
490,-2964.98,3.36096,-3969.44,-3636.217676,870.6672323,96462.436
491,-2960.81,3.36705,-3944.33,-3631.116886,875.4386405,96493.19575
492,-2957.96,3.37002,-3920.02,-3627.629275,878.6071519,96522.9755
493,-2955.38,3.3734,-3895.79,-3624.472915,881.4341053,96552.65725
494,-2952.58,3.37672,-3871.57,-3621.046982,884.540914,96582.32675
495,-2949.1,3.38186,-3847.34,-3616.790279,888.4784816,96612.0085
496,-2944.05,3.38819,-3822.82,-3610.611783,894.3275343,96642.0455
497,-2936.68,3.39552,-3797.34,-3601.592512,903.0276452,96673.2585
498,-2930.85,3.39566,-3772.76,-3594.450934,909.850052,96703.369
499,-2927.47,3.39491,-3750.09,-3590.309515,913.6722874,96731.13975
500,-2925.62,3.39095,-3729.12,-3588.038414,915.6138964,96756.828
501,-2924.52,3.38566,-3709.26,-3586.684434,916.6486694,96781.1565
502,-2923.76,3.3792,-3690.04,-3585.74552,917.2786614,96804.701
503,-2923.07,3.37187,-3671.25,-3584.891291,917.8136602,96827.71875
504,-2922.29,3.36465,-3652.86,-3583.926946,918.4587625,96850.2465
505,-2921.26,3.35875,-3634.95,-3582.657969,919.4084861,96872.18625
506,-2919.98,3.35542,-3617.66,-3581.08589,920.6715987,96893.3665
507,-2918.63,3.3554,-3601.12,-3579.432115,922.0060961,96913.628
508,-2917.42,3.35871,-3585.33,-3577.95392,923.1753023,96932.97075
509,-2916.45,3.36453,-3570.27,-3576.772799,924.0371226,96951.41925
510,-2915.79,3.37165,-3555.85,-3575.973021,924.5278891,96969.08375
511,-2915.52,3.37874,-3542.08,-3575.650957,924.5409314,96985.952
512,-2915.66,3.38456,-3528.9,-3575.829586,924.0429672,97002.0975
513,-2916.07,3.38818,-3516.26,-3576.336271,923.2272378,97017.5815
514,-2916.7,3.38906,-3504.22,-3577.109099,922.145354,97032.3305
515,-2917.53,3.38732,-3492.93,-3578.123717,920.8216686,97046.16075
516,-2918.52,3.38362,-3482.36,-3579.331935,919.3043733,97059.109
517,-2919.56,3.37885,-3472.39,-3580.600091,917.7271277,97071.32225
518,-2920.61,3.37415,-3463.07,-3581.880584,916.1375353,97082.73925
519,-2921.79,3.37058,-3454.53,-3583.32171,914.3872976,97093.20075
520,-2923.22,3.36886,-3446.83,-3585.071353,912.3285327,97102.63325
521,-2924.82,3.36923,-3439.74,-3587.031807,910.0589465,97111.3185
522,-2926.61,3.37156,-3433.28,-3589.227411,907.5645033,97119.232
523,-2928.63,3.37539,-3427.52,-3591.706603,904.776157,97126.288
524,-2930.93,3.37999,-3422.44,-3594.529738,901.6541621,97132.511
525,-2933.44,3.38449,-3417.9,-3597.61,898.2647234,97138.0725
526,-2936.09,3.388,-3413.85,-3600.86055,894.7152928,97143.03375
527,-2938.96,3.38986,-3410.44,-3604.378579,890.8880665,97147.211
528,-2942.09,3.38981,-3407.66,-3608.212767,886.754976,97150.6165
529,-2945.38,3.38786,-3405.33,-3612.240629,882.4282027,97153.47075
530,-2948.79,3.38448,-3403.43,-3616.413738,877.9561709,97155.79825
531,-2952.36,3.38052,-3402.04,-3620.782137,873.2888393,97157.501
532,-2956.08,3.37682,-3401.13,-3625.334605,868.4374289,97158.61575
533,-2959.89,3.374,-3400.63,-3629.9984,863.4746803,97159.22825
534,-2963.68,3.37248,-3400.4,-3634.639288,858.5348288,97159.51
535,-2967.53,3.37251,-3400.61,-3639.355575,853.529878,97159.25275
536,-2971.45,3.37403,-3401.31,-3644.159437,848.4270323,97158.39525
537,-2975.45,3.3767,-3402.44,-3649.062707,843.2350779,97157.011
538,-2979.43,3.38,-3403.78,-3653.94225,838.0565316,97155.3695
539,-2983.51,3.38347,-3405.54,-3658.944501,832.7655777,97153.2135
540,-2987.75,3.38668,-3407.75,-3664.142433,827.2686214,97150.50625
541,-2992.09,3.38927,-3410.23,-3669.462106,821.660226,97147.46825
542,-2996.47,3.39098,-3412.82,-3674.829701,816.003899,97144.2955
543,-3000.99,3.39178,-3415.79,-3680.367681,810.1771772,97140.65725
544,-3005.64,3.39178,-3419.16,-3686.06393,804.1921758,97136.529
545,-3010.36,3.39116,-3422.83,-3691.845171,798.1221743,97132.03325
546,-3015.11,3.39013,-3426.73,-3697.662659,792.0159155,97127.25575
547,-3019.07,3.39095,-3431.56,-3702.514664,786.8751308,97121.339
548,-3024.5,3.39002,-3435.53,-3709.165275,779.9460445,97116.47575
549,-3029.86,3.38942,-3439.98,-3715.73054,773.0919805,97111.0245
550,-3033.74,3.39072,-3445.68,-3720.485132,768.0588942,97104.042
551,-3037.88,3.39239,-3451.33,-3725.558678,762.6965307,97097.12075
552,-3044.13,3.39395,-3455.74,-3733.216839,754.7598577,97091.7185
553,-3050.11,3.3955,-3461.04,-3740.544238,747.1539382,97085.226
554,-3055.72,3.39667,-3467.24,-3747.417921,740.0017252,97077.631
555,-3059.43,3.39823,-3474.35,-3751.964582,735.1765255,97068.92125
556,-3065.49,3.39852,-3481.36,-3759.388437,727.4741227,97060.334
557,-3071.76,3.39791,-3488.81,-3767.06844,719.5258806,97051.20775
558,-3078.18,3.39637,-3496.53,-3774.931053,711.384702,97041.75075
559,-3084.73,3.39385,-3504.49,-3782.951716,703.085465,97031.99975
560,-3091.35,3.39048,-3512.66,-3791.057088,694.7118285,97021.9915
561,-3095.37,3.38965,-3520.78,-3795.980571,689.5200722,97012.0445
562,-3102.66,3.38588,-3528.43,-3804.906203,680.4732528,97002.67325
563,-3106.76,3.3852,-3536.16,-3809.92787,675.1832962,96993.204
564,-3111.2,3.38498,-3543.57,-3815.366601,669.4762679,96984.12675
565,-3120.18,3.38436,-3550.99,-3826.366341,658.2082213,96975.03725
566,-3124.26,3.38599,-3558.35,-3831.366338,652.9502301,96966.02125
567,-3128.51,3.38884,-3565.74,-3836.576079,647.4721665,96956.9685
568,-3133.1,3.39297,-3573.24,-3842.203888,641.5863473,96947.781
569,-3138.11,3.3983,-3580.83,-3848.347668,635.1742295,96938.48325
570,-3143.54,3.40446,-3588.65,-3855.006964,628.256908,96928.90375
571,-3157.11,3.41128,-3600.43,-3871.638568,611.3672702,96914.47325
572,-3166.94,3.41462,-3611.42,-3883.68441,599.0633879,96901.0105
573,-3169.49,3.41798,-3618.81,-3886.812276,595.5303797,96891.95775
574,-3171.94,3.42017,-3626.25,-3889.816208,592.2683908,96882.84375
575,-3174.76,3.42088,-3633.81,-3893.271578,588.56528,96873.58275
576,-3184.08,3.41097,-3644.25,-3904.676438,576.9023486,96860.79375
577,-3187.09,3.41026,-3651.41,-3908.362819,572.968213,96852.02275
578,-3190.71,3.40889,-3658.54,-3912.79564,568.4347225,96843.2885
579,-3202.25,3.40104,-3668.78,-3926.922524,554.0600692,96830.7445
580,-3211.53,3.39858,-3678.3,-3938.287511,542.4473062,96819.0825
581,-3213.59,3.40018,-3684.71,-3940.812971,539.6740626,96811.23025
582,-3215.8,3.40305,-3691.24,-3943.523736,536.5787372,96803.231
583,-3225.07,3.41375,-3700.94,-3954.892594,524.9620824,96791.3485
584,-3227.14,3.41764,-3707.49,-3957.433109,522.184088,96783.32475
585,-3236.37,3.42869,-3717.17,-3968.753395,510.6159906,96771.46675
586,-3244.05,3.43568,-3726.4,-3978.169958,500.9619355,96760.16
587,-3249.97,3.43861,-3734.8,-3985.425547,493.4688475,96749.87
588,-3254.71,3.43869,-3742.44,-3991.232145,487.4247443,96740.511
589,-3255.72,3.43919,-3747.82,-3992.470008,485.9493701,96733.9205
590,-3262.16,3.43454,-3755.53,-4000.353312,477.8285481,96724.47575
591,-3268.59,3.43019,-3763.03,-4008.224733,469.7299296,96715.28825
592,-3274.73,3.42738,-3770.36,-4015.742791,461.9846686,96706.309
593,-3280.57,3.42669,-3777.57,-4022.895945,454.5939768,96697.47675
594,-3286.02,3.42822,-3784.51,-4029.574069,447.6886371,96688.97525
595,-3291.25,3.43152,-3791.22,-4035.984862,441.0506234,96680.7555
596,-3296.54,3.43599,-3797.86,-4042.470588,434.3376704,96672.6215
597,-3301.81,3.44082,-3804.36,-4048.932254,427.6590994,96664.659
598,-3306.89,3.44527,-3810.52,-4055.160706,421.2034094,96657.113
599,-3311.94,3.44892,-3816.52,-4061.351427,414.7957729,96649.763
600,-3317.19,3.45169,-3822.49,-4067.78607,408.1338792,96642.44975
601,-3322.57,3.45361,-3828.3,-4074.378922,401.4711946,96635.3325
602,-3328.19,3.4548,-3834.04,-4081.26488,394.3683052,96628.301
603,-3334.12,3.45546,-3839.83,-4088.529939,386.8863096,96621.20825
604,-3340.01,3.45589,-3845.47,-4095.745715,379.4535903,96614.29925
605,-3345.59,3.45641,-3850.76,-4102.581852,372.4108364,96607.819
606,-3351.03,3.45715,-3855.81,-4109.246759,365.5289768,96601.63275
607,-3356.32,3.45825,-3860.55,-4115.728356,358.6936586,96595.82625
608,-3361.37,3.45976,-3864.82,-4121.916456,352.2885952,96590.5955
609,-3366.39,3.46163,-3868.74,-4128.068247,345.9301675,96585.7935
610,-3371.49,3.46382,-3872.41,-4134.31843,339.4733428,96581.29775
611,-3376.46,3.46627,-3875.67,-4140.409681,333.1754447,96577.30425
612,-3381.17,3.46886,-3878.47,-4146.182604,327.206203,96573.87425
613,-3385.82,3.47152,-3881.04,-4151.882112,321.3000381,96570.726
614,-3390.35,3.47424,-3883.31,-4157.434694,315.5407947,96567.94525
615,-3394.86,3.477,-3885.24,-4162.962825,309.816331,96565.581
616,-3399.85,3.47971,-3887.17,-4169.078895,303.5039241,96563.21675
617,-3405.15,3.48226,-3889.06,-4175.574519,296.8119587,96560.9015
618,-3410.35,3.48457,-3890.73,-4181.947348,290.2427829,96558.85575
619,-3415.35,3.48659,-3892.18,-4188.074823,283.9189579,96557.0795
620,-3420.28,3.48825,-3893.45,-4194.116106,277.6813195,96555.52375
621,-3425.18,3.48948,-3894.45,-4200.120113,271.4809533,96554.29875
622,-3430.15,3.49033,-3895.27,-4206.209404,265.2056334,96553.29425
623,-3435.15,3.49095,-3895.94,-4212.335164,258.8835059,96552.4735
624,-3439.75,3.49171,-3896.23,-4217.971095,253.061538,96552.11825
625,-3443.68,3.49288,-3895.99,-4222.786778,248.0598138,96552.41225
626,-3447.18,3.49443,-3895.36,-4227.076177,243.5843702,96553.184
627,-3450.92,3.49635,-3894.6,-4231.660029,238.8144693,96554.115
628,-3455.31,3.49876,-3893.9,-4237.040731,233.2477142,96554.9725
629,-3460.52,3.50173,-3893.57,-4243.426619,226.6861058,96555.37675
630,-3465.96,3.50512,-3893.37,-4250.094772,219.8318924,96555.62175
631,-3471.01,3.50861,-3892.97,-4256.285297,213.4656396,96556.11175
632,-3475.51,3.51183,-3892.34,-4261.801742,207.7631267,96556.8835
633,-3479.35,3.51458,-3891.32,-4266.509111,202.8800231,96558.133
634,-3482.75,3.51685,-3889.83,-4270.676891,198.5365039,96559.95825
635,-3486.22,3.51864,-3888.24,-4274.929834,194.1078191,96561.906
636,-3489.94,3.52001,-3886.63,-4279.488512,189.3733953,96563.87825
637,-3493.72,3.5212,-3884.89,-4284.12047,184.5656884,96566.00975
638,-3497.65,3.52238,-3883.18,-4288.936166,179.5845787,96568.1045
639,-3501.73,3.52377,-3881.56,-4293.935868,174.4091199,96570.089
640,-3505.74,3.52555,-3879.82,-4298.850299,169.3292686,96572.2205
641,-3509.85,3.5277,-3878.14,-4303.887683,164.1161219,96574.2785
642,-3514.03,3.53016,-3876.53,-4309.011196,158.8271811,96576.25075
643,-3517.91,3.53297,-3874.67,-4313.767638,153.9053085,96578.52925
644,-3521.39,3.53578,-3872.51,-4318.034081,149.4734326,96581.17525
645,-3524.64,3.53834,-3870.13,-4322.018467,145.3236099,96584.09075
646,-3527.74,3.54068,-3867.53,-4325.818833,141.3578035,96587.27575
647,-3530.97,3.54267,-3864.89,-4329.778021,137.2331726,96590.50975
648,-3534.5,3.54432,-3862.39,-4334.104292,132.7414551,96593.57225
649,-3538.08,3.54581,-3859.85,-4338.491617,128.1990212,96596.68375
650,-3541.54,3.54728,-3857.21,-4342.731918,123.793268,96599.91775
651,-3544.91,3.54879,-3854.53,-4346.862018,119.5080538,96603.20075
652,-3548.11,3.55062,-3851.68,-4350.78426,115.4203535,96606.692
653,-3551.24,3.55269,-3848.72,-4354.621045,111.4284475,96610.318
654,-3554.39,3.55482,-3845.76,-4358.482404,107.4119652,96613.944
655,-3557.32,3.55707,-3842.57,-4362.074411,103.6648331,96617.85175
656,-3560.07,3.55938,-3839.17,-4365.445991,100.1381247,96622.01675
657,-3562.97,3.56162,-3835.87,-4369.001234,96.4277493,96626.05925
658,-3565.99,3.5638,-3832.59,-4372.703405,92.5704446,96630.07725
659,-3569.17,3.56589,-3829.37,-4376.601465,88.51724736,96634.02175
660,-3572.59,3.56789,-3826.33,-4380.793415,84.1805003,96637.74575
661,-3575.88,3.56984,-3823.18,-4384.826054,79.99271917,96641.6045
662,-3578.8,3.57178,-3819.74,-4388.405431,76.26854058,96645.8185
663,-3581.44,3.57368,-3816.12,-4391.641758,72.8770653,96650.253
664,-3583.82,3.57553,-3812.26,-4394.559524,69.81449192,96654.9815
665,-3586.1,3.57734,-3808.25,-4397.354742,66.86412151,96659.89375
666,-3588.54,3.57911,-3804.35,-4400.34591,63.7281411,96664.67125
667,-3591.02,3.58092,-3800.44,-4403.386127,60.54310926,96669.461
668,-3593.43,3.58284,-3796.47,-4406.340729,57.44369024,96674.32425
669,-3595.86,3.58487,-3792.53,-4409.319966,54.31963405,96679.15075
670,-3598.37,3.58699,-3788.63,-4412.397313,51.09746518,96683.92825
671,-3601.02,3.5891,-3784.81,-4415.646148,47.70380613,96688.60775
672,-3603.72,3.59122,-3781.04,-4418.956245,44.24888241,96693.226
673,-3606.16,3.59315,-3777.03,-4421.947609,41.11268901,96698.13825
674,-3608.15,3.59496,-3772.62,-4424.387576,38.52789019,96703.5405
675,-3609.83,3.59668,-3767.93,-4426.447683,36.3229492,96709.28575
676,-3611.55,3.59825,-3763.27,-4428.556606,34.07953503,96714.99425
677,-3613.65,3.59969,-3758.96,-4431.13087,31.36043237,96720.274
678,-3616.09,3.60107,-3754.98,-4434.121561,28.2249008,96725.1495
679,-3618.53,3.60254,-3750.93,-4437.112362,25.09960255,96730.11075
680,-3620.82,3.60415,-3746.71,-4439.919584,22.14753457,96735.28025
681,-3622.85,3.60589,-3742.22,-4442.408465,19.52415125,96740.7805
682,-3624.62,3.60797,-3737.45,-4444.579263,17.20850285,96746.62375
683,-3626.33,3.61,-3732.65,-4446.6765,14.97675996,96752.50375
684,-3628.03,3.61193,-3727.86,-4448.761364,12.75738749,96758.3715
685,-3629.6,3.61374,-3722.95,-4450.686832,10.68706297,96764.38625
686,-3631.15,3.61543,-3718.04,-4452.587652,8.651730183,96770.401
687,-3632.71,3.617,-3713.13,-4454.500575,6.604292327,96776.41575
688,-3634.26,3.61844,-3708.19,-4456.401089,4.558914178,96782.46725
689,-3635.94,3.61979,-3703.39,-4458.460743,2.36474152,96788.34725
690,-3637.66,3.62112,-3698.59,-4460.569372,0.1215912915,96794.22725
691,-3639.23,3.6225,-3693.59,-4462.494312,-1.937872255,96800.35225
692,-3640.66,3.62398,-3688.43,-4464.247876,-3.825960368,96806.67325
693,-3641.97,3.62546,-3683.15,-4465.854439,-5.567050546,96813.14125
694,-3643.21,3.62689,-3677.8,-4467.37519,-7.222331538,96819.695
695,-3644.5,3.62789,-3672.54,-4468.956665,-8.938337842,96826.1385
696,-3645.7,3.62897,-3667.17,-4470.427988,-10.55454296,96832.71675
697,-3646.81,3.63017,-3661.7,-4471.789208,-12.05029855,96839.4175
698,-3647.94,3.63155,-3656.26,-4473.175149,-13.57077669,96846.0815
699,-3649.14,3.63305,-3650.92,-4474.646986,-15.17715389,96852.623
700,-3650.52,3.63464,-3645.78,-4476.339434,-17.00414339,96858.9195
701,-3652.07,3.63623,-3640.79,-4478.240132,-19.03938495,96865.03225
702,-3653.47,3.63778,-3635.53,-4479.95703,-20.89082956,96871.47575
703,-3654.53,3.63925,-3629.79,-4481.257331,-22.32567822,96878.50725
704,-3655.3,3.64059,-3623.7,-4482.202223,-23.39476966,96885.9675
705,-3655.87,3.64171,-3617.46,-4482.901845,-24.22894351,96893.6115
706,-3656.42,3.64262,-3611.33,-4483.57671,-25.03836217,96901.12075
707,-3657.07,3.64335,-3605.41,-4484.373854,-25.97006237,96908.37275
708,-3657.86,3.64381,-3599.64,-4485.342167,-27.07293386,96915.441
709,-3658.83,3.64481,-3594.03,-4486.531642,-28.39696891,96922.31325
710,-3659.99,3.64637,-3588.51,-4487.954553,-29.95444199,96929.07525
711,-3661.26,3.64753,-3582.94,-4489.511724,-31.64617713,96935.8985
712,-3662.53,3.64882,-3577.24,-4491.069055,-33.33807355,96942.881
713,-3663.7,3.6502,-3571.37,-4492.503995,-34.90758227,96950.07175
714,-3664.64,3.652,-3565.28,-4493.6577,-36.19585753,96957.532
715,-3665.29,3.65343,-3558.99,-4494.455702,-37.12843159,96965.23725
716,-3665.62,3.65427,-3552.52,-4494.860981,-37.66828493,96973.163
717,-3665.58,3.65442,-3545.81,-4494.812165,-37.75404507,96981.38275
718,-3665.18,3.65402,-3538.83,-4494.321674,-37.3981335,96989.93325
719,-3664.52,3.65435,-3531.57,-4493.513579,-36.72461822,96998.82675
720,-3663.75,3.65448,-3524.1,-4492.570488,-35.91610997,97007.9775
721,-3662.92,3.65523,-3516.56,-4491.554657,-35.03486327,97017.214
722,-3662.16,3.65644,-3509.17,-4490.625139,-34.23993211,97026.26675
723,-3661.75,3.65766,-3502.38,-4490.124384,-33.88411829,97034.5845
724,-3662.15,3.65868,-3496.45,-4490.615633,-34.50995861,97041.84875
725,-3663.55,3.66068,-3491.14,-4492.333083,-36.36200147,97048.3535
726,-3665.47,3.66361,-3485.76,-4494.688672,-38.85218562,97054.944
727,-3667.25,3.66681,-3479.74,-4496.873092,-41.17120256,97062.3185
728,-3668.52,3.66956,-3473.08,-4498.432211,-42.87527416,97070.477
729,-3669.13,3.6719,-3466,-4499.182328,-43.75999184,97079.15
730,-3669.11,3.67236,-3458.69,-4499.158391,-43.87065857,97088.10475
731,-3668.64,3.67148,-3451.37,-4498.581563,-43.42843584,97097.07175
732,-3667.91,3.66946,-3444.09,-4497.684839,-42.67667317,97105.98975
733,-3667.18,3.66666,-3436.92,-4496.787159,-41.91360268,97114.773
734,-3666.71,3.66363,-3429.98,-4496.207697,-41.47910732,97123.2745
735,-3666.64,3.66118,-3423.21,-4496.118946,-41.52496982,97131.56775
736,-3666.93,3.6601,-3416.41,-4496.472873,-42.01351261,97139.89775
737,-3667.54,3.66069,-3409.6,-4497.220845,-42.90645854,97148.24
738,-3668.27,3.66339,-3402.72,-4498.118403,-43.93863608,97156.668
739,-3669.04,3.66666,-3395.86,-4499.065658,-45.03086958,97165.0715
740,-3669.79,3.66994,-3389.09,-4499.988427,-46.08826188,97173.36475
741,-3670.38,3.67264,-3382.21,-4500.714484,-46.95930172,97181.79275
742,-3670.7,3.67583,-3375.11,-4501.110392,-47.5001942,97190.49025
743,-3670.79,3.67804,-3367.95,-4501.223349,-47.74778221,97199.26125
744,-3670.6,3.67789,-3360.81,-4500.990415,-47.65983777,97208.00775
