iteration,p_upstream_kinematic,p_outlet_kinematic,p_step_kinematic,static_pressure_delta_pa,total_pressure_drop_pa,p_step_abs_pa
363,-2778.37,48.7595,-3002.89,-3463.233638,820.8869367,97646.45975
364,-2789.58,34.9747,-3014.03,-3460.079508,743.0724256,97632.81325
365,-2796.69,23.857,-3021.13,-3455.170075,693.5225957,97624.11575
366,-2800.48,15.5423,-3024.93,-3449.627318,666.1898957,97619.46075
367,-2801.92,9.73706,-3026.41,-3444.279899,650.7382057,97617.64775
368,-2802.01,5.98541,-3026.52,-3439.794377,641.1838802,97617.513
369,-2801.34,3.71972,-3025.89,-3436.198157,635.5705729,97618.28475
370,-2800.3,2.36783,-3024.87,-3433.268092,632.3401987,97619.53425
371,-2799.5,1.52637,-3024.08,-3431.257303,629.4726489,97620.502
372,-2798.9,1.02838,-3023.48,-3429.912266,626.1938061,97621.237
373,-2798.48,0.763693,-3023.05,-3429.073524,622.4946319,97621.76375
374,-2798.16,0.66467,-3022.72,-3428.560221,618.7837087,97622.168
375,-2797.85,0.675164,-3022.4,-3428.193326,615.4230645,97622.56
376,-2797.47,0.749767,-3021.99,-3427.819215,612.5872335,97623.06225
377,-2796.93,0.857828,-3021.44,-3427.290089,610.2940143,97623.736
378,-2796.17,0.980182,-3020.68,-3426.508973,608.5107543,97624.667
379,-2795.18,1.10343,-3019.68,-3425.447202,607.1473495,97625.892
380,-2793.97,1.21609,-3018.47,-3424.10296,606.1842381,97627.37425
381,-2792.6,1.30901,-3017.1,-3422.538537,605.5051054,97629.0525
382,-2791.17,1.37604,-3015.68,-3420.868899,605.005919,97630.792
383,-2789.8,1.41576,-3014.32,-3419.239306,604.5197972,97632.458
384,-2788.64,1.43454,-3013.16,-3417.841312,603.8335507,97633.879
385,-2787.69,1.43512,-3012.2,-3416.678272,602.9330224,97635.055
386,-2786.93,1.42565,-3011.44,-3415.735671,601.843625,97635.986
387,-2786.34,1.41343,-3010.84,-3414.997952,600.548388,97636.721
388,-2785.83,1.4025,-3010.32,-3414.359813,599.163483,97637.358
389,-2785.33,1.39344,-3009.81,-3413.736214,597.7739596,97637.98275
390,-2784.75,1.38373,-3009.22,-3413.013819,596.4931575,97638.7055
391,-2784.08,1.37115,-3008.54,-3412.177659,595.3143111,97639.5385
392,-2783.29,1.34888,-3007.74,-3411.182628,594.3151086,97640.5185
393,-2782.43,1.31647,-3006.86,-3410.089426,593.4239729,97641.5965
394,-2781.53,1.27457,-3005.95,-3408.935598,592.6033419,97642.71125
395,-2780.65,1.22646,-3005.06,-3407.798664,591.786554,97643.8015
396,-2779.83,1.17306,-3004.22,-3406.728749,590.9234666,97644.8305
397,-2779.03,1.11466,-3003.41,-3405.677209,590.0518291,97645.82275
398,-2778.29,1.04969,-3002.65,-3404.69112,589.1571822,97646.75375
399,-2777.52,0.978069,-3001.87,-3403.660135,588.3280981,97647.70925
400,-2776.68,0.899795,-3001.02,-3402.535249,587.6353249,97648.7505
401,-2775.76,0.815187,-3000.08,-3401.304604,587.0907065,97649.902
402,-2774.75,0.72479,-2999.06,-3399.956618,586.7058063,97651.1515
403,-2773.67,0.629244,-2997.98,-3398.516574,586.4662109,97652.4745
404,-2772.55,0.529274,-2996.85,-3397.022111,586.3342663,97653.85875
405,-2771.42,0.425382,-2995.7,-3395.510593,586.2834841,97655.2675
406,-2770.28,0.317476,-2994.55,-3393.981908,586.29217,97656.67625
407,-2769.14,0.204574,-2993.4,-3392.447103,586.3819479,97658.085
408,-2768.01,0.0850736,-2992.26,-3390.916465,586.5316207,97659.4815
409,-2766.86,-0.0430137,-2991.1,-3389.350808,586.802162,97660.9025
410,-2765.71,-0.181495,-2989.93,-3387.772419,587.1494747,97662.33575
411,-2764.54,-0.331183,-2988.75,-3386.155801,587.6317493,97663.78125
412,-2763.36,-0.491805,-2987.56,-3384.513539,588.2254954,97665.239
413,-2762.12,-0.659812,-2986.31,-3382.78873,588.9876102,97666.77025
414,-2760.87,-0.83841,-2985.04,-3381.038698,589.8934867,97668.326
415,-2759.57,-1.02692,-2983.72,-3379.215273,590.9694853,97669.943
416,-2758.16,-1.22002,-2982.31,-3377.251475,592.2934998,97671.67025
417,-2756.65,-1.41763,-2980.78,-3375.159653,593.8641046,97673.5445
418,-2755.08,-1.622,-2979.2,-3372.98605,595.6350772,97675.48
419,-2753.48,-1.83499,-2977.59,-3370.765137,597.5828821,97677.45225
420,-2751.86,-2.05834,-2975.96,-3368.507034,599.6865221,97679.449
421,-2750.24,-2.29311,-2974.34,-3366.23494,601.9446678,97681.4335
422,-2748.6,-2.53976,-2972.69,-3363.923794,604.3715118,97683.45475
423,-2746.93,-2.79768,-2971.01,-3361.562092,607.0113492,97685.51275
424,-2745.2,-3.0668,-2969.28,-3359.11317,609.8790929,97687.632
425,-2743.41,-3.34568,-2967.48,-3356.578792,612.9948798,97689.837
426,-2741.55,-3.63341,-2965.61,-3353.947823,616.3590091,97692.12775
427,-2739.58,-3.92934,-2963.63,-3351.172058,620.0416163,97694.55325
428,-2737.52,-4.2343,-2961.55,-3348.274983,624.0084027,97697.10125
429,-2735.38,-4.5507,-2959.41,-3345.265893,628.2502119,97699.72275
430,-2733.23,-4.88128,-2957.24,-3342.227182,632.7065535,97702.381
431,-2731.06,-5.22386,-2955.06,-3339.149271,637.3762635,97705.0515
432,-2728.87,-5.57747,-2952.87,-3336.033349,642.2583034,97707.73425
433,-2727.22,-5.99856,-2951.21,-3333.496264,646.7685956,97709.76775
434,-2725.26,-6.3926,-2949.25,-3330.612565,651.8110036,97712.16875
435,-2722.97,-6.76288,-2946.96,-3327.353722,657.3924592,97714.974
436,-2719.76,-7.06512,-2943.75,-3323.051228,664.1817224,97718.90625
437,-2717.3,-7.45487,-2941.29,-3319.560284,670.3345536,97721.91975
438,-2714.77,-7.84877,-2938.76,-3315.978507,676.7535429,97725.019
439,-2712.13,-8.24437,-2936.12,-3312.259897,683.4739785,97728.253
440,-2708.96,-8.58606,-2932.95,-3307.958077,690.9424841,97732.13625
441,-2706.44,-9.00645,-2930.42,-3304.356099,697.8760214,97735.2355
442,-2703.48,-9.36811,-2927.46,-3300.287065,705.4200406,97738.8615
443,-2701.02,-9.79194,-2924.99,-3296.754373,712.5928622,97741.88725
444,-2698.44,-10.1961,-2922.4,-3293.098778,720.0321597,97745.06
445,-2695.32,-10.5305,-2919.29,-3288.867138,728.1695183,97748.86975
446,-2692.57,-10.9144,-2916.54,-3285.02811,736.0579852,97752.2385
447,-2689.69,-11.2772,-2913.65,-3281.05568,744.191077,97755.77875
448,-2686.68,-11.6179,-2910.64,-3276.951073,752.5675831,97759.466
449,-2683.57,-11.9375,-2907.52,-3272.749813,761.1303193,97763.288
450,-2680.34,-12.2366,-2904.3,-3268.426665,769.9153243,97767.2325
451,-2677.09,-12.5158,-2901.05,-3264.103395,778.7790975,97771.21375
452,-2673.86,-12.7741,-2897.82,-3259.830228,787.6604524,97775.1705
453,-2670.65,-13.0092,-2894.61,-3255.60998,796.5564555,97779.10275
454,-2667.47,-13.2181,-2891.43,-3251.458578,805.4293633,97782.99825
455,-2664.33,-13.3978,-2888.29,-3247.391945,814.2738566,97786.84475
456,-2661.21,-13.5463,-2885.17,-3243.388033,823.1009104,97790.66675
457,-2658.14,-13.6635,-2882.1,-3239.483712,831.851799,97794.4275
458,-2655.11,-13.7501,-2879.07,-3235.665878,840.5500836,97798.13925
459,-2652.12,-13.8059,-2876.08,-3231.934773,849.1735869,97801.802
460,-2649.17,-13.8297,-2873.13,-3228.291868,857.7420346,97805.41575
461,-2646.27,-13.8196,-2870.24,-3224.75174,866.2188855,97808.956
462,-2643.43,-13.7739,-2867.39,-3221.328722,874.5893699,97812.44725
463,-2640.65,-13.6909,-2864.61,-3218.024898,882.8616867,97815.85275
464,-2637.94,-13.5701,-2861.91,-3214.853128,891.0117372,97819.16025
465,-2635.32,-13.4113,-2859.29,-3211.838158,899.0250405,97822.36975
466,-2632.8,-13.2153,-2856.77,-3208.991258,906.8897853,97825.45675
467,-2630.38,-12.983,-2854.35,-3206.311325,914.6065568,97828.42125
468,-2628.07,-12.7154,-2852.04,-3203.809385,922.1638108,97831.251
469,-2625.85,-12.4139,-2849.83,-3201.459223,929.5979593,97833.95825
470,-2623.75,-12.0798,-2847.72,-3199.295995,936.8840311,97836.543
471,-2621.74,-11.7146,-2845.72,-3197.281115,944.0600952,97838.993
472,-2619.86,-11.3198,-2843.84,-3195.461745,951.0784863,97841.296
473,-2618.08,-10.8968,-2842.06,-3193.79942,957.9985999,97843.4765
474,-2616.4,-10.4468,-2840.38,-3192.29267,964.8107402,97845.5345
475,-2614.84,-9.97162,-2838.81,-3190.963766,971.4922232,97847.45775
476,-2613.41,-9.46688,-2837.39,-3189.830322,978.0463989,97849.19725
477,-2612.14,-8.9413,-2836.12,-3188.918408,984.4255125,97850.753
478,-2611.01,-8.39698,-2835,-3188.20095,990.6777143,97852.125
479,-2610.05,-7.83735,-2834.03,-3187.710496,996.7595375,97853.31325
480,-2609.25,-7.2629,-2833.23,-3187.434198,1002.694299,97854.29325
481,-2608.62,-6.67407,-2832.61,-3187.383764,1008.448821,97855.05275
482,-2608.16,-6.07188,-2832.15,-3187.557947,1014.024277,97855.61625
483,-2607.83,-5.45689,-2831.82,-3187.90706,1019.45968,97856.0205
484,-2607.62,-4.82971,-2831.61,-3188.418105,1024.768055,97856.27775
485,-2607.51,-4.19136,-2831.5,-3189.065334,1029.943342,97856.4125
486,-2607.55,-3.5443,-2831.54,-3189.906983,1034.938077,97856.3635
487,-2607.76,-2.89062,-2831.75,-3190.964991,1039.698649,97856.10625
488,-2608.29,-2.26234,-2832.29,-3192.383884,1044.070176,97855.44475
489,-2608.88,-1.61568,-2832.88,-3193.898792,1048.286019,97854.722
490,-2609.53,-0.957317,-2833.52,-3195.501537,1052.354708,97853.938
491,-2610.23,-0.293249,-2834.23,-3197.17252,1056.275014,97853.06825
492,-2611.02,0.37206,-2835.01,-3198.955274,1059.982615,97852.11275
493,-2611.88,1.03992,-2835.88,-3200.826902,1063.479668,97851.047
494,-2612.87,1.70011,-2836.87,-3202.848385,1066.684473,97849.83425
495,-2613.99,2.35745,-2837.99,-3205.025626,1069.580999,97848.46225
496,-2615.26,3.01662,-2839.26,-3207.38886,1072.10779,97846.9065
497,-2616.66,3.68047,-2840.66,-3209.917076,1074.265234,97845.1915
498,-2618.2,4.34993,-2842.2,-3212.623664,1076.019355,97843.305
499,-2619.85,5.02548,-2843.85,-3215.472463,1077.38575,97841.28375
500,-2621.62,5.70643,-2845.62,-3218.474877,1078.343011,97839.1155
501,-2623.5,6.39277,-2847.5,-3221.618643,1078.851277,97836.8125
502,-2625.48,7.08535,-2849.48,-3224.892554,1078.932857,97834.387
503,-2627.56,7.78409,-2851.56,-3228.29651,1078.546303,97831.839
504,-2629.73,8.48984,-2853.74,-3231.819304,1077.682357,97829.1685
505,-2632.02,9.20391,-2856.02,-3235.49929,1076.292716,97826.3755
506,-2634.4,9.92806,-2858.4,-3239.301874,1074.380989,97823.46
507,-2636.89,10.6644,-2860.9,-3243.25414,1071.899631,97820.3975
508,-2639.49,11.4156,-2863.5,-3247.35936,1068.814385,97817.2125
509,-2642.19,12.1837,-2866.19,-3251.607783,1065.135549,97813.91725
510,-2644.98,12.9694,-2868.98,-3255.988015,1060.83299,97810.4995
511,-2647.85,13.7719,-2871.85,-3260.486828,1055.920437,97806.98375
512,-2650.79,14.5901,-2874.8,-3265.090622,1050.380412,97803.37
513,-2653.82,15.4237,-2877.82,-3269.823533,1044.189199,97799.6705
514,-2656.92,16.2727,-2880.92,-3274.661058,1037.35062,97795.873
515,-2660.1,17.1357,-2884.1,-3279.613732,1029.854411,97791.9775
516,-2663.35,18.0088,-2887.36,-3284.66453,1021.728293,97787.984
517,-2666.66,18.8855,-2890.67,-3289.793238,1012.992522,97783.92925
518,-2670.01,19.7597,-2894.01,-3294.967883,1003.689456,97779.83775
519,-2673.36,20.6511,-2897.37,-3300.163598,993.8751461,97775.72175
520,-2676.74,21.4842,-2900.75,-3305.324645,983.6573642,97771.58125
521,-2680.17,22.2571,-2904.18,-3310.473197,973.03392,97767.3795
522,-2683.53,22.9334,-2907.54,-3315.417665,962.2580439,97763.2635
523,-2686.86,23.4786,-2910.86,-3320.164785,951.384046,97759.1965
524,-2690.16,23.8627,-2914.16,-3324.677808,940.487874,97755.154
525,-2693.41,24.0506,-2917.41,-3328.889235,929.6754254,97751.17275
526,-2696.56,24.0011,-2920.56,-3332.687348,919.0855667,97747.314
527,-2699.56,23.6732,-2923.56,-3335.96067,908.8565935,97743.639
528,-2702.38,23.0379,-2926.38,-3338.636928,899.0137447,97740.1845
529,-2704.97,22.08,-2928.97,-3340.63625,889.4101213,97737.01175
530,-2707.32,20.7929,-2931.32,-3341.938303,879.7979285,97734.133
531,-2709.39,19.1821,-2933.39,-3342.500823,870.0167355,97731.59725
532,-2711.16,17.278,-2935.16,-3342.33655,859.8844492,97729.429
533,-2712.65,15.1022,-2936.65,-3341.496445,849.3197582,97727.60375
534,-2713.78,12.755,-2937.78,-3340.005375,838.3527226,97726.2195
535,-2714.61,10.2911,-2938.61,-3338.003848,827.1001299,97725.20275
536,-2715.01,7.80074,-2939.01,-3335.443157,815.9642754,97724.71275
537,-2715.13,5.35737,-2939.14,-3332.597028,805.1543416,97724.5535
538,-2714.68,3.03533,-2938.68,-3329.201279,795.3761859,97725.117
539,-2714.02,0.866499,-2938.02,-3325.735961,786.5070956,97725.9255
540,-2713.19,-1.09176,-2937.19,-3322.320344,778.6680181,97726.94225
541,-2712.24,-2.80943,-2936.24,-3319.052448,771.9048326,97728.106
542,-2711.17,-4.26951,-2935.17,-3315.9531,766.081811,97729.41675
543,-2709.9,-5.49081,-2933.9,-3312.901258,761.182016,97730.9725
544,-2708.31,-6.45806,-2932.31,-3309.768627,757.2919058,97732.92025
545,-2706.46,-7.19018,-2930.46,-3306.60553,754.4815453,97735.1865
546,-2704.55,-7.70625,-2928.55,-3303.633594,752.5413365,97737.52625
547,-2702.49,-8.03196,-2926.49,-3300.711099,751.6028045,97740.04975
548,-2700.56,-8.1894,-2924.56,-3298.153985,751.2744147,97742.414
549,-2698.45,-8.20128,-2922.45,-3295.554682,751.8877484,97744.99875
550,-2696.46,-8.09603,-2920.46,-3293.245863,753.0230954,97747.4365
551,-2694.61,-7.89636,-2918.61,-3291.224209,754.6074434,97749.70275
552,-2692.79,-7.61914,-2916.79,-3289.334304,756.7090177,97751.93225
553,-2691.02,-7.29182,-2915.02,-3287.567021,759.2606315,97754.1005
554,-2689.31,-6.92521,-2913.31,-3285.921368,762.1761904,97756.19525
555,-2687.66,-6.5383,-2911.66,-3284.374082,765.4027837,97758.2165
556,-2686.18,-6.14358,-2910.18,-3283.044615,768.7665268,97760.0295
557,-2684.67,-5.73918,-2908.67,-3281.690255,772.4341558,97761.87925
558,-2683.17,-5.33948,-2907.17,-3280.342387,776.3200405,97763.71675
559,-2681.74,-4.9518,-2905.74,-3279.065545,780.3162994,97765.4685
560,-2680.45,-4.58157,-2904.45,-3277.938827,784.300552,97767.04875
561,-2679.26,-4.22724,-2903.26,-3276.915131,788.2658814,97768.5065
562,-2678.14,-3.89446,-2902.14,-3275.950787,792.2344065,97769.8785
563,-2677.1,-3.58139,-2901.1,-3275.060297,796.1593061,97771.1525
564,-2676.14,-3.28856,-2900.14,-3274.243014,800.019742,97772.3285
565,-2675.25,-3.01639,-2899.25,-3273.486172,803.8070119,97773.41875
566,-2674.36,-2.76444,-2898.37,-3272.704561,807.5848819,97774.49675
567,-2673.56,-2.53046,-2897.56,-3272.011187,811.2296962,97775.489
568,-2672.82,-2.31423,-2896.82,-3271.369568,814.7780655,97776.3955
569,-2672.16,-2.11505,-2896.16,-3270.805064,818.1832061,97777.204
570,-2671.55,-1.93155,-2895.55,-3270.282601,821.48032,97777.95125
571,-2670.99,-1.7584,-2894.99,-3269.80871,824.652227,97778.63725
572,-2670.43,-1.59209,-2894.43,-3269.32644,827.766758,97779.32325
573,-2669.88,-1.43496,-2893.88,-3268.845174,830.8038686,97779.997
574,-2669.36,-1.28669,-2893.36,-3268.389805,833.7495256,97780.634
575,-2668.87,-1.14617,-2892.88,-3267.961692,836.5809408,97781.222
576,-2668.43,-1.01219,-2892.43,-3267.586817,839.2829769,97781.77325
577,-2668.03,-0.883535,-2892.04,-3267.25442,841.877225,97782.251
578,-2667.67,-0.759103,-2891.68,-3266.965849,844.3516506,97782.692
579,-2667.35,-0.637981,-2891.35,-3266.722223,846.7052035,97783.09625
580,-2667.06,-0.518696,-2891.06,-3266.513097,848.9591347,97783.4515
581,-2666.79,-0.402067,-2890.79,-3266.325218,851.1267498,97783.78225
582,-2666.54,-0.287665,-2890.55,-3266.15911,853.1968342,97784.07625
583,-2666.32,-0.175237,-2890.32,-3266.027335,855.1676167,97784.358
584,-2666.11,-0.0646456,-2890.12,-3265.905559,857.063474,97784.603
585,-2665.93,0.0441792,-2889.93,-3265.81837,858.8598613,97784.83575
586,-2665.77,0.151276,-2889.77,-3265.753563,860.5690214,97785.03175
587,-2665.63,0.256665,-2889.64,-3265.711165,862.1909675,97785.191
588,-2665.52,0.360339,-2889.52,-3265.703415,863.7134951,97785.338
589,-2665.42,0.462225,-2889.43,-3265.705726,865.1612287,97785.44825
590,-2665.37,0.560339,-2889.37,-3265.764665,866.4876328,97785.52175
591,-2665.33,0.656949,-2889.33,-3265.834013,867.738961,97785.57075
592,-2665.31,0.751984,-2889.31,-3265.92593,868.9138027,97785.59525
593,-2665.29,0.845123,-2889.3,-3266.015526,870.0263558,97785.6075
594,-2665.3,0.935829,-2889.3,-3266.138891,871.0405571,97785.6075
595,-2665.31,1.02358,-2889.32,-3266.258636,871.9938232,97785.583
596,-2665.34,1.10731,-2889.35,-3266.397955,872.8629861,97785.54625
597,-2665.4,1.18831,-2889.41,-3266.57068,873.6449541,97785.47275
598,-2665.47,1.2661,-2889.48,-3266.751722,874.3541203,97785.387
599,-2665.56,1.3409,-2889.56,-3266.953603,874.9779881,97785.289
600,-2665.64,1.41155,-2889.65,-3267.138149,875.5654617,97785.17875
601,-2665.75,1.47903,-2889.76,-3267.355562,876.0556451,97785.044
602,-2665.87,1.54201,-2889.88,-3267.579712,876.4746855,97784.897
603,-2666,1.60062,-2890.01,-3267.81076,876.8331512,97784.73775
604,-2666.14,1.65527,-2890.15,-3268.049206,877.130553,97784.56625
605,-2666.28,1.70617,-2890.29,-3268.283058,877.3681871,97784.39475
606,-2666.43,1.75318,-2890.43,-3268.524396,877.5446964,97784.22325
607,-2666.58,1.79606,-2890.58,-3268.760674,877.6726351,97784.0395
608,-2666.73,1.83456,-2890.74,-3268.991586,877.763026,97783.8435
609,-2666.89,1.86865,-2890.9,-3269.229346,877.7822484,97783.6475
610,-2667.06,1.89883,-2891.06,-3269.474567,877.740405,97783.4515
611,-2667.23,1.92417,-2891.24,-3269.713858,877.6615986,97783.231
612,-2667.41,1.94505,-2891.42,-3269.959936,877.5331183,97783.0105
613,-2667.59,1.96185,-2891.6,-3270.201016,877.3560462,97782.79
614,-2667.76,1.97503,-2891.77,-3270.425412,877.1634866,97782.58175
615,-2667.94,1.9847,-2891.94,-3270.657758,876.9093937,97782.3735
616,-2668.11,1.99084,-2892.12,-3270.873529,876.6397085,97782.153
617,-2668.28,1.99347,-2892.29,-3271.085001,876.3314514,97781.94475
618,-2668.45,1.99268,-2892.46,-3271.292283,875.9952211,97781.7365
619,-2668.62,1.9886,-2892.63,-3271.495535,875.6308596,97781.52825
620,-2668.77,1.98325,-2892.77,-3271.672731,875.2603937,97781.35675
621,-2668.93,1.97212,-2892.94,-3271.855097,874.8525992,97781.1485
622,-2669.1,1.95848,-2893.1,-3272.046638,874.4141792,97780.9525
623,-2669.26,1.94222,-2893.26,-3272.22272,873.9590612,97780.7565
624,-2669.41,1.92413,-2893.41,-3272.384309,873.5076955,97780.57275
625,-2669.55,1.90303,-2893.56,-3272.529962,873.0401114,97780.389
626,-2669.68,1.87952,-2893.69,-3272.660412,872.5769926,97780.22975
627,-2669.8,1.85431,-2893.81,-3272.77653,872.1067614,97780.08275
628,-2669.92,1.82775,-2893.93,-3272.890994,871.6274504,97779.93575
629,-2670.03,1.79997,-2894.04,-3272.991713,871.1618622,97779.801
630,-2670.14,1.77103,-2894.15,-3273.091012,870.6762547,97779.66625
631,-2670.24,1.74101,-2894.25,-3273.176737,870.1934914,97779.54375
632,-2670.34,1.71002,-2894.35,-3273.261275,869.7119017,97779.42125
633,-2670.43,1.67823,-2894.44,-3273.332582,869.2435296,97779.311
634,-2670.51,1.64582,-2894.52,-3273.39088,868.7881572,97779.213
635,-2670.59,1.613,-2894.59,-3273.448675,868.3225671,97779.12725
636,-2670.65,1.57994,-2894.66,-3273.481677,867.8924791,97779.0415
637,-2670.71,1.54682,-2894.72,-3273.514605,867.4624626,97778.968
638,-2670.77,1.51379,-2894.77,-3273.547643,867.0430505,97778.90675
639,-2670.81,1.48098,-2894.82,-3273.55645,866.6478716,97778.8455
640,-2670.85,1.4488,-2894.86,-3273.56603,866.2626412,97778.7965
641,-2670.88,1.41707,-2894.89,-3273.563911,865.8891163,97778.75975
642,-2670.91,1.3859,-2894.92,-3273.562478,865.5363469,97778.723
643,-2670.93,1.35535,-2894.94,-3273.549554,865.1950793,97778.6985
644,-2670.94,1.32551,-2894.95,-3273.52525,864.8866389,97778.68625
645,-2670.95,1.29646,-2894.96,-3273.501914,864.5879635,97778.674
646,-2670.96,1.26826,-2894.97,-3273.479619,864.2989815,97778.66175
647,-2670.96,1.241,-2894.96,-3273.446225,864.0318338,97778.674
648,-2670.95,1.21479,-2894.96,-3273.401868,863.7971062,97778.674
649,-2670.94,1.18979,-2894.95,-3273.358993,863.5716359,97778.68625
650,-2670.93,1.16603,-2894.93,-3273.317637,863.3553867,97778.71075
651,-2670.9,1.14339,-2894.91,-3273.253153,863.1837267,97778.73525
652,-2670.88,1.12197,-2894.89,-3273.202413,863.0090642,97778.75975
653,-2670.86,1.10173,-2894.86,-3273.153119,862.8544194,97778.7965
654,-2670.83,1.08297,-2894.84,-3273.093388,862.7209546,97778.821
655,-2670.79,1.06531,-2894.8,-3273.022755,862.6198569,97778.87
656,-2670.76,1.04889,-2894.76,-3272.96589,862.5157343,97778.919
657,-2670.71,1.03362,-2894.72,-3272.885935,862.4561673,97778.968
658,-2670.67,1.01942,-2894.68,-3272.81954,862.393784,97779.017
659,-2670.63,1.0063,-2894.64,-3272.754468,862.3408209,97779.066
660,-2670.59,0.994306,-2894.59,-3272.690775,862.3079428,97779.12725
661,-2670.54,0.983483,-2894.55,-3272.616267,862.2966228,97779.17625
662,-2670.49,0.973843,-2894.5,-3272.543208,862.294596,97779.2375
663,-2670.45,0.965373,-2894.45,-3272.483832,862.3003483,97779.29875
664,-2670.4,0.958003,-2894.41,-3272.413554,862.3170223,97779.34775
665,-2670.35,0.951731,-2894.35,-3272.34462,862.3538118,97779.42125
666,-2670.29,0.946369,-2894.3,-3272.264552,862.4124757,97779.4825
667,-2670.24,0.942112,-2894.25,-3272.198087,862.4789951,97779.54375
668,-2670.19,0.938746,-2894.2,-3272.132714,862.5444377,97779.605
669,-2670.14,0.936172,-2894.15,-3272.068311,862.6196459,97779.66625
670,-2670.09,0.934359,-2894.1,-3272.00484,862.7046562,97779.7275
671,-2670.04,0.932982,-2894.05,-3271.941903,862.7998659,97779.78875
672,-2669.99,0.93244,-2894,-3271.879989,862.9047846,97779.85
673,-2669.94,0.932669,-2893.95,-3271.81902,863.0087685,97779.91125
674,-2669.89,0.933803,-2893.9,-3271.759159,863.122374,97779.9725
675,-2669.84,0.935544,-2893.85,-3271.700041,863.2459645,97780.03375
676,-2669.79,0.937926,-2893.8,-3271.641709,863.3794973,97780.095
677,-2669.74,0.9409,-2893.75,-3271.584102,863.5123106,97780.15625
678,-2669.7,0.944394,-2893.71,-3271.539383,863.6322412,97780.20525
679,-2669.65,0.948191,-2893.66,-3271.482784,863.7747757,97780.2665
680,-2669.61,0.952507,-2893.62,-3271.439071,863.9151473,97780.3155
681,-2669.57,0.957301,-2893.58,-3271.395944,864.0549356,97780.3645
682,-2669.53,0.962491,-2893.54,-3271.353301,864.1942396,97780.4135
683,-2669.49,0.967966,-2893.5,-3271.311008,864.3331949,97780.4625
684,-2669.46,0.973671,-2893.46,-3271.281247,864.4703382,97780.5115
685,-2669.42,0.979591,-2893.43,-3271.239499,864.6194673,97780.54825
686,-2669.39,0.985718,-2893.39,-3271.210255,864.7560909,97780.59725
687,-2669.35,0.992042,-2893.36,-3271.169001,864.904721,97780.634
688,-2669.32,0.998545,-2893.33,-3271.140218,865.0515983,97780.67075
689,-2669.29,1.0052,-2893.3,-3271.11162,865.1875665,97780.7075
690,-2669.26,1.01198,-2893.27,-3271.083176,865.323378,97780.74425
691,-2669.24,1.01886,-2893.25,-3271.067104,865.4575318,97780.76875
692,-2669.21,1.0258,-2893.22,-3271.038855,865.5931383,97780.8055
693,-2669.19,1.03277,-2893.2,-3271.022893,865.7164527,97780.83
694,-2669.17,1.03976,-2893.18,-3271.006956,865.8397377,97780.8545
695,-2669.15,1.04673,-2893.16,-3270.990994,865.9630412,97780.879
696,-2669.13,1.05367,-2893.14,-3270.974996,866.0863759,97780.9035
697,-2669.11,1.06054,-2893.12,-3270.958912,866.2097901,97780.928
698,-2669.1,1.06734,-2893.11,-3270.954992,866.3103156,97780.94025
699,-2669.09,1.07405,-2893.09,-3270.950961,866.4109447,97780.96475
700,-2669.07,1.08065,-2893.08,-3270.934546,866.5239522,97780.977
701,-2669.06,1.08712,-2893.07,-3270.930222,866.6248627,97780.98925
702,-2669.05,1.09345,-2893.06,-3270.925726,866.7259378,97781.0015
703,-2669.04,1.09964,-2893.05,-3270.921059,866.8164597,97781.01375
704,-2669.04,1.10566,-2893.04,-3270.928434,866.8949332,97781.026
705,-2669.03,1.11151,-2893.04,-3270.92335,866.9751408,97781.026
706,-2669.02,1.11718,-2893.03,-3270.918046,867.0662802,97781.03825
707,-2669.02,1.12266,-2893.03,-3270.924759,867.1346777,97781.03825
708,-2669.02,1.12793,-2893.03,-3270.931214,867.2033263,97781.03825
709,-2669.02,1.13298,-2893.02,-3270.9374,867.2615205,97781.0505
710,-2669.02,1.13778,-2893.02,-3270.943281,867.320015,97781.0505
711,-2669.02,1.14237,-2893.02,-3270.948903,867.3787606,97781.0505
712,-2669.02,1.14675,-2893.03,-3270.954269,867.4377572,97781.03825
713,-2669.02,1.15092,-2893.03,-3270.959377,867.4862882,97781.03825
714,-2669.02,1.15485,-2893.03,-3270.964191,867.5351072,97781.03825
715,-2669.02,1.15855,-2893.03,-3270.968724,867.5734858,97781.03825
716,-2669.03,1.16202,-2893.03,-3270.985225,867.5998905,97781.03825
717,-2669.03,1.16521,-2893.04,-3270.989132,867.6388833,97781.026
718,-2669.03,1.16818,-2893.04,-3270.992771,867.6781407,97781.026
719,-2669.04,1.17095,-2893.05,-3271.008414,867.6946715,97781.01375
720,-2669.05,1.17347,-2893.05,-3271.023751,867.7115038,97781.01375
721,-2669.05,1.17577,-2893.06,-3271.026568,867.7408511,97781.0015
722,-2669.06,1.17786,-2893.07,-3271.041379,867.7474846,97780.98925
723,-2669.07,1.17974,-2893.07,-3271.055932,867.7650885,97780.98925
724,-2669.07,1.18144,-2893.08,-3271.058014,867.7844422,97780.977
725,-2669.08,1.18295,-2893.09,-3271.072114,867.7810579,97780.96475
726,-2669.09,1.1843,-2893.09,-3271.086018,867.7885836,97780.96475
727,-2669.09,1.18531,-2893.1,-3271.087255,867.7980557,97780.9525
728,-2669.1,1.1861,-2893.11,-3271.100472,867.7955443,97780.94025
729,-2669.11,1.18673,-2893.12,-3271.113494,867.7932261,97780.928
